uad|dgs|folder|archive_reference|record_title|language_title|language|dates|locality|record_type|volume|event_type
106939903|106939903|106939903_000001|Bautismos 26 1 jul 1872–20 jul 1875 - DGS(106939903)|Bautismos 26 1 jul 1872–20 jul 1875 - DGS(106939903)|ES|Español|1875/1875|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Bautizo|26|Bautizo
106939904|106939904|106939904_000001|Bautismos 1 8 ago 1702–9 ene 1728 - DGS(106939904)|Bautismos 1 8 ago 1702–9 ene 1728 - DGS(106939904)|ES|Español|1728/1728|Asunción, Capacmarca, Capacmarca, Chumbivilcas, Cusco, Perú|Bautizo|1|Bautizo
106939905|106939905|106939905_000001|Bautismos 2 23 sep 1702–31 may 1809 - DGS(106939905)|Bautismos 2 23 sep 1702–31 may 1809 - DGS(106939905)|ES|Español|1809/1809|Asunción, Capacmarca, Capacmarca, Chumbivilcas, Cusco, Perú|Bautizo|2|Bautizo
106939906|106939906|106939906_000001|Bautismos 3 2 abr 1837–4 dic 1842 - DGS(106939906)|Bautismos 3 2 abr 1837–4 dic 1842 - DGS(106939906)|ES|Español|1842/1842|Asunción, Capacmarca, Capacmarca, Chumbivilcas, Cusco, Perú|Bautizo|3|Bautizo
106939907|106939907|106939907_000001|Bautismos 4 4 dic 1842–6 oct 1852 - DGS(106939907)|Bautismos 4 4 dic 1842–6 oct 1852 - DGS(106939907)|ES|Español|1852/1852|Asunción, Capacmarca, Capacmarca, Chumbivilcas, Cusco, Perú|Bautizo|4|Bautizo
106939908|106939908|106939908_000001|Bautismos 5 28 feb 1853–8 mar 1874 - DGS(106939908)|Bautismos 5 28 feb 1853–8 mar 1874 - DGS(106939908)|ES|Español|1874/1874|Asunción, Capacmarca, Capacmarca, Chumbivilcas, Cusco, Perú|Bautizo|5|Bautizo
106939909|106939909|106939909_000001|Bautismos 1 1727–1747 - DGS(106939909)|Bautismos 1 1727–1747 - DGS(106939909)|ES|Español|1747/1747|Inmaculada Concepción, Chamaca, Chamaca, Chumbivilcas, Cusco, Perú|Bautizo|1|Bautizo
106939910|106939910|106939910_000001|Bautismos 2 feb 1747–oct 1759 - DGS(106939910)|Bautismos 2 feb 1747–oct 1759 - DGS(106939910)|ES|Español|1759/1759|Inmaculada Concepción, Chamaca, Chamaca, Chumbivilcas, Cusco, Perú|Bautizo|2|Bautizo
106939911|106939911|106939911_000001|Bautismos 3 16 feb 1764–4 abr 1773 - DGS(106939911)|Bautismos 3 16 feb 1764–4 abr 1773 - DGS(106939911)|ES|Español|1773/1773|Inmaculada Concepción, Chamaca, Chamaca, Chumbivilcas, Cusco, Perú|Bautizo|3|Bautizo
106939912|106939912|106939912_000001|Bautismos 4 6 jun 1773–29 dic 1791 - DGS(106939912)|Bautismos 4 6 jun 1773–29 dic 1791 - DGS(106939912)|ES|Español|1791/1791|Inmaculada Concepción, Chamaca, Chamaca, Chumbivilcas, Cusco, Perú|Bautizo|4|Bautizo
106939913|106939913|106939913_000001|Bautismos 5 31 ago 1792–2 jun 1820 - DGS(106939913)|Bautismos 5 31 ago 1792–2 jun 1820 - DGS(106939913)|ES|Español|1820/1820|Inmaculada Concepción, Chamaca, Chamaca, Chumbivilcas, Cusco, Perú|Bautizo|5|Bautizo
106939914|106939914|106939914_000001|Bautismos 6 3 jun 1820–28 dic 1833 - DGS(106939914)|Bautismos 6 3 jun 1820–28 dic 1833 - DGS(106939914)|ES|Español|1833/1833|Inmaculada Concepción, Chamaca, Chamaca, Chumbivilcas, Cusco, Perú|Bautizo|6|Bautizo
106939915|106939915|106939915_000001|Bautismos 7 1 ene–29 ago 1834 - DGS(106939915)|Bautismos 7 1 ene–29 ago 1834 - DGS(106939915)|ES|Español|1834/1834|Inmaculada Concepción, Chamaca, Chamaca, Chumbivilcas, Cusco, Perú|Bautizo|7|Bautizo
106939916|106939916|106939916_000001|Bautismos 8 16 mar 1835–5 jul 1837 - DGS(106939916)|Bautismos 8 16 mar 1835–5 jul 1837 - DGS(106939916)|ES|Español|1837/1837|Inmaculada Concepción, Chamaca, Chamaca, Chumbivilcas, Cusco, Perú|Bautizo|8|Bautizo
106939917|106939917|106939917_000001|Bautismos 9 8 feb 1844–15 dic 1860 - DGS(106939917)|Bautismos 9 8 feb 1844–15 dic 1860 - DGS(106939917)|ES|Español|1860/1860|Inmaculada Concepción, Chamaca, Chamaca, Chumbivilcas, Cusco, Perú|Bautizo|9|Bautizo
106939918|106939918|106939918_000001|Bautismos 10 1 dic 1860–5 sep 1872 - DGS(106939918)|Bautismos 10 1 dic 1860–5 sep 1872 - DGS(106939918)|ES|Español|1872/1872|Inmaculada Concepción, Chamaca, Chamaca, Chumbivilcas, Cusco, Perú|Bautizo|10|Bautizo
106939919|106939919|106939919_000001|Bautismos 1 1665–1693 - DGS(106939919)|Bautismos 1 1665–1693 - DGS(106939919)|ES|Español|1693/1693|Inmaculada Concepción, Colquemarca, Colquemarca, Chumbivilcas, Cusco, Perú|Bautizo|1|Bautizo
106939920|106939920|106939920_000001|Bautismos 2 1737–1757 - DGS(106939920)|Bautismos 2 1737–1757 - DGS(106939920)|ES|Español|1757/1757|Inmaculada Concepción, Colquemarca, Colquemarca, Chumbivilcas, Cusco, Perú|Bautizo|2|Bautizo
106939921|106939921|106939921_000001|Bautismos 3 19 dic 1773–30 ene 1778 - DGS(106939921)|Bautismos 3 19 dic 1773–30 ene 1778 - DGS(106939921)|ES|Español|1778/1778|Inmaculada Concepción, Colquemarca, Colquemarca, Chumbivilcas, Cusco, Perú|Bautizo|3|Bautizo
106939922|106939922|106939922_000001|Bautismos 4 5 ago 1773–31 dic 1797 - DGS(106939922)|Bautismos 4 5 ago 1773–31 dic 1797 - DGS(106939922)|ES|Español|1797/1797|Inmaculada Concepción, Colquemarca, Colquemarca, Chumbivilcas, Cusco, Perú|Bautizo|4|Bautizo
106939923|106939923|106939923_000001|Bautismos 5 1802–1815 - DGS(106939923)|Bautismos 5 1802–1815 - DGS(106939923)|ES|Español|1815/1815|Inmaculada Concepción, Colquemarca, Colquemarca, Chumbivilcas, Cusco, Perú|Bautizo|5|Bautizo
106939924|106939924|106939924_000001|Bautismos 6 14 nov 1869–23 dic 1876 - DGS(106939924)|Bautismos 6 14 nov 1869–23 dic 1876 - DGS(106939924)|ES|Español|1876/1876|Inmaculada Concepción, Colquemarca, Colquemarca, Chumbivilcas, Cusco, Perú|Bautizo|6|Bautizo
106939925|106939925|106939925_000001|Bautismos 7 28 jun 1878–23 ago 1885 - DGS(106939925)|Bautismos 7 28 jun 1878–23 ago 1885 - DGS(106939925)|ES|Español|1885/1885|Inmaculada Concepción, Colquemarca, Colquemarca, Chumbivilcas, Cusco, Perú|Bautizo|7|Bautizo
106939926|106939926|106939926_000001|Matrimonios 1 3 sep 1667–5 feb 1728 - DGS(106939926)|Matrimonios 1 3 sep 1667–5 feb 1728 - DGS(106939926)|ES|Español|1728/1728|Inmaculada Concepción, Colquemarca, Colquemarca, Chumbivilcas, Cusco, Perú|Matrimonio|1|Matrimonio
106939927|106939927|106939927_000001|Matrimonios 2 28 abr 1784–ene 1809 - DGS(106939927)|Matrimonios 2 28 abr 1784–ene 1809 - DGS(106939927)|ES|Español|1809/1809|Inmaculada Concepción, Colquemarca, Colquemarca, Chumbivilcas, Cusco, Perú|Registros parroquiales|2|Registros parroquiales
106939928|106939928|106939928_000001|Matrimonios 3 7 oct 1868–21 abr 1880 - DGS(106939928)|Matrimonios 3 7 oct 1868–21 abr 1880 - DGS(106939928)|ES|Español|1880/1880|Inmaculada Concepción, Colquemarca, Colquemarca, Chumbivilcas, Cusco, Perú|Matrimonio|3|Matrimonio
106939929|106939929|106939929_000001|Defunciones 3 7 ago 1821–27 dic 1832 - DGS(106939929)|Defunciones 3 7 ago 1821–27 dic 1832 - DGS(106939929)|ES|Español|1832/1832|Santa Lucía, Pichigua, Espinar, Cusco, Perú|Defunción|3|Defunción
106939930|106939930|106939930_000001|Defunciones 4 2 ene 1833–20 dic 1853 - DGS(106939930)|Defunciones 4 2 ene 1833–20 dic 1853 - DGS(106939930)|ES|Español|1853/1853|Santa Lucía, Pichigua, Espinar, Cusco, Perú|Defunción|4|Defunción
106939931|106939931|106939931_000001|Defunciones 5 ene 1854–feb 1862 - DGS(106939931)|Defunciones 5 ene 1854–feb 1862 - DGS(106939931)|ES|Español|1862/1862|Santa Lucía, Pichigua, Espinar, Cusco, Perú|Defunción|5|Defunción
106939932|106939932|106939932_000001|Defunciones 6 24 feb 1864–15 mar 1880 - DGS(106939932)|Defunciones 6 24 feb 1864–15 mar 1880 - DGS(106939932)|ES|Español|1880/1880|Santa Lucía, Pichigua, Espinar, Cusco, Perú|Defunción|6|Defunción
106939933|106939933|106939933_000001|Defunciones 7 15 jun 1903–23 dic 1912 - DGS(106939933)|Defunciones 7 15 jun 1903–23 dic 1912 - DGS(106939933)|ES|Español|1912/1912|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Defunción|7|Defunción
106939934|106939934|106939934_000001|Defunciones 8 23 oct 1934–6 dic 1938 - DGS(106939934)|Defunciones 8 23 oct 1934–6 dic 1938 - DGS(106939934)|ES|Español|1938/1938|Santa Lucía, Pichigua, Espinar, Cusco, Perú|Defunción|8|Defunción
106939935|106939935|106939935_000001|Defunciones 9 13 nov 1943–30 ago 1964 - DGS(106939935)|Defunciones 9 13 nov 1943–30 ago 1964 - DGS(106939935)|ES|Español|1964/1964|Santa Lucía, Pichigua, Espinar, Cusco, Perú|Defunción|9|Defunción
106939936|106939936|106939936_000001|Defunciones 1 12 feb 1680–15 dic 1715 - DGS(106939936)|Defunciones 1 12 feb 1680–15 dic 1715 - DGS(106939936)|ES|Español|1715/1715|Inmaculada Concepción, Chamaca, Chamaca, Chumbivilcas, Cusco, Perú|Defunción|1|Defunción
106939937|106939937|106939937_000001|Defunciones 2 jun 1718–8 ene 1743 - DGS(106939937)|Defunciones 2 jun 1718–8 ene 1743 - DGS(106939937)|ES|Español|1743/1743|Inmaculada Concepción, Chamaca, Chamaca, Chumbivilcas, Cusco, Perú|Defunción|2|Defunción
106939938|106939938|106939938_000001|Defunciones 3 jun 1751–8 ene 1766 - DGS(106939938)|Defunciones 3 jun 1751–8 ene 1766 - DGS(106939938)|ES|Español|1766/1766|Inmaculada Concepción, Chamaca, Chamaca, Chumbivilcas, Cusco, Perú|Defunción|3|Defunción
106939939|106939939|106939939_000001|Defunciones 4 2 ene 1796–aprox. mar 1839 - DGS(106939939)|Defunciones 4 2 ene 1796–aprox. mar 1839 - DGS(106939939)|ES|Español|1824/1824|Inmaculada Concepción, Chamaca, Chamaca, Chumbivilcas, Cusco, Perú|Defunción|4|Defunción
106939940|106939940|106939940_000001|Defunciones 5 9 mar 1824–aprox. 22 ago 1832 - DGS(106939940)|Defunciones 5 9 mar 1824–aprox. 22 ago 1832 - DGS(106939940)|ES|Español|1834/1834|Inmaculada Concepción, Chamaca, Chamaca, Chumbivilcas, Cusco, Perú|Defunción|5|Defunción
106939941|106939941|106939941_000001|Defunciones 6 6 may 1841–aprox. 10 mar 1872 - DGS(106939941)|Defunciones 6 6 may 1841–aprox. 10 mar 1872 - DGS(106939941)|ES|Español|1872/1872|Inmaculada Concepción, Chamaca, Chamaca, Chumbivilcas, Cusco, Perú|Defunción|6|Defunción
106939942|106939942|106939942_000001|Defunciones 1 1661–1698 - DGS(106939942)|Defunciones 1 1661–1698 - DGS(106939942)|ES|Español|1698/1698|Inmaculada Concepción, Colquemarca, Colquemarca, Chumbivilcas, Cusco, Perú|Defunción|1|Defunción
106939943|106939943|106939943_000001|Defunciones 2 aprox. 24 mar 1709–aprox. 11 feb 1729 - DGS(106939943)|Defunciones 2 aprox. 24 mar 1709–aprox. 11 feb 1729 - DGS(106939943)|ES|Español|1727/1727|Inmaculada Concepción, Colquemarca, Colquemarca, Chumbivilcas, Cusco, Perú|Defunción|2|Defunción
106939944|106939944|106939944_000001|Defunciones 3 aprox. 1790–aprox. 1803 - DGS(106939944)|Defunciones 3 aprox. 1790–aprox. 1803 - DGS(106939944)|ES|Español|1803/1803|Inmaculada Concepción, Colquemarca, Colquemarca, Chumbivilcas, Cusco, Perú|Defunción|3|Defunción
106939945|106939945|106939945_000001|Defunciones 4 1804–aprox. 1818 - DGS(106939945)|Defunciones 4 1804–aprox. 1818 - DGS(106939945)|ES|Español|1818/1818|Inmaculada Concepción, Colquemarca, Colquemarca, Chumbivilcas, Cusco, Perú|Defunción|4|Defunción
106939946|106939946|106939946_000001|Defunciones 5 1818–aprox. 1829 - DGS(106939946)|Defunciones 5 1818–aprox. 1829 - DGS(106939946)|ES|Español|1824/1824|Inmaculada Concepción, Colquemarca, Colquemarca, Chumbivilcas, Cusco, Perú|Defunción|5|Defunción
106939947|106939947|106939947_000001|Defunciones 6 1869–aprox. 1877 - DGS(106939947)|Defunciones 6 1869–aprox. 1877 - DGS(106939947)|ES|Español|1921/1921|Inmaculada Concepción, Colquemarca, Colquemarca, Chumbivilcas, Cusco, Perú|Defunción|6|Defunción
106939948|106939948|106939948_000001|Defunciones vol. 1 1648–aprox. 1699 - DGS(106939948)|Defunciones vol. 1 1648–aprox. 1699 - DGS(106939948)|ES|Español|1699/1699|Inmaculada Concepción, Colquemarca, Colquemarca, Chumbivilcas, Cusco, Perú|Registros de donativos de feligreses|1|Registros de donativos de feligreses
106939949|106939949|106939949_000001|Defunciones vol. 2 1687–aprox. 1742 - DGS(106939949)|Defunciones vol. 2 1687–aprox. 1742 - DGS(106939949)|ES|Español|1744/1744|Inmaculada Concepción, Colquemarca, Colquemarca, Chumbivilcas, Cusco, Perú|Registros de donativos de feligreses|2|Registros de donativos de feligreses
106939950|106939950|106939950_000001|Indices 1 - 3 1713–1836 - DGS(106939950)|Indices 1 - 3 1713–1836 - DGS(106939950)|ES|Español|1836/1836|Virgen Purificada, Surimana, Túpac Amaru, Canas, Cusco, Perú|Defunción|1-3|Defunción
106939951|106939951|106939951_000001|Indices 1 - 3 1771–1894 - DGS(106939951)|Indices 1 - 3 1771–1894 - DGS(106939951)|ES|Español|1894/1894|Santo Tomás, Santo Tomás, Chumbivilcas, Cusco, Perú|Bautizo|1-3|Bautizo
106939952|106939952|106939952_000001|Indices 4 - 5 1740–1895 - DGS(106939952)|Indices 4 - 5 1740–1895 - DGS(106939952)|ES|Español|1895/1895|Santo Tomás, Santo Tomás, Chumbivilcas, Cusco, Perú|Matrimonio|4-5|Matrimonio
106939953|106939953|106939953_000001|Indices 1 - 4 1702–1892 - DGS(106939953)|Indices 1 - 4 1702–1892 - DGS(106939953)|ES|Español|1892/1892|Asunción, Capacmarca, Capacmarca, Chumbivilcas, Cusco, Perú|Bautizo|1-4|Bautizo
106939954|106939954|106939954_000001|Indices 5 - 8 1680–1869 - DGS(106939954)|Indices 5 - 8 1680–1869 - DGS(106939954)|ES|Español|1869/1869|Asunción, Capacmarca, Capacmarca, Chumbivilcas, Cusco, Perú|Defunción|5-8|Defunción
106939955|106939955|106939955_000001|Indices 9 - 10 1792–1860 - DGS(106939955)|Indices 9 - 10 1792–1860 - DGS(106939955)|ES|Español|1860/1860|Asunción, Capacmarca, Capacmarca, Chumbivilcas, Cusco, Perú|Matrimonio|9-10|Matrimonio
106939956|106939956|106939956_000001|Indices 1 - 3 1841–1917 - DGS(106939956)|Indices 1 - 3 1841–1917 - DGS(106939956)|ES|Español|1917/1917|San Hilario, Pampamarca, Pampamarca, Canas, Cusco, Perú|Defunción|1-3|Defunción
106939957|106939957|106939957_000001|Indices 1 - 5 1792–1872 - DGS(106939957)|Indices 1 - 5 1792–1872 - DGS(106939957)|ES|Español|1872/1872|Inmaculada Concepción, Chamaca, Chamaca, Chumbivilcas, Cusco, Perú|Bautizo|1-5|Bautizo
106939958|106939958|106939958_000001|Indices 6 - 9 1680–1872 - DGS(106939958)|Indices 6 - 9 1680–1872 - DGS(106939958)|ES|Español|1872/1872|Inmaculada Concepción, Chamaca, Chamaca, Chumbivilcas, Cusco, Perú|Registros varios|6-9|Registros varios
106939959|106939959|106939959_000001|Indices 10 - 12 1726–1873 - DGS(106939959)|Indices 10 - 12 1726–1873 - DGS(106939959)|ES|Español|1873/1873|Inmaculada Concepción, Chamaca, Chamaca, Chumbivilcas, Cusco, Perú|Registros varios|10-12|Registros varios
106940097|106940097|106940097_000001|Bautismos 1 14 sep 1653–26 sep 1706 - DGS(106940097)|Bautismos 1 14 sep 1653–26 sep 1706 - DGS(106940097)|ES|Español|1706/1706|San Sebastián, Livitaca, Livitaca, Chumbivilcas, Cusco, Perú|Bautizo|1|Bautizo
106940098|106940098|106940098_000001|Bautismos 2 19 nov 1745–16 oct 1784 - DGS(106940098)|Bautismos 2 19 nov 1745–16 oct 1784 - DGS(106940098)|ES|Español|1784/1784|San Sebastián, Livitaca, Livitaca, Chumbivilcas, Cusco, Perú|Matrimonio|2|Matrimonio
106940099|106940099|106940099_000001|Bautismos 3 9 ene 1811–25 dic 1815 - DGS(106940099)|Bautismos 3 9 ene 1811–25 dic 1815 - DGS(106940099)|ES|Español|1815/1815|San Sebastián, Livitaca, Livitaca, Chumbivilcas, Cusco, Perú|Bautizo|3|Bautizo
106940100|106940100|106940100_000001|Bautismos S/N 16 jul–16 ago 1978 - DGS(106940100)|Bautismos S/N 16 jul–16 ago 1978 - DGS(106940100)|ES|Español|1978/1978|Santa Ana, Yauri, Espinar, Cusco, Perú|Borrador de registros sacramentales||Borrador de registros sacramentales
106940101|106940101|106940101_000001|Bautismos S/N 12 jul–6 sep 1964 - DGS(106940101)|Bautismos S/N 12 jul–6 sep 1964 - DGS(106940101)|ES|Español|1964/1964|Santo Tomás, Santo Tomás, Santo Tomás, Chumbivilcas, Cusco, Perú|Borrador de registros sacramentales||Borrador de registros sacramentales
106940102|106940102|106940102_000001|Bautismos S/N 24 may–5 jul 1964 - DGS(106940102)|Bautismos S/N 24 may–5 jul 1964 - DGS(106940102)|ES|Español|1964/1964|Santo Tomás, Santo Tomás, Santo Tomás, Chumbivilcas, Cusco, Perú|Borrador de registros sacramentales||Borrador de registros sacramentales
106940103|106940103|106940103_000001|Bautismos S/N 27 sep–15 nov 1964 - DGS(106940103)|Bautismos S/N 27 sep–15 nov 1964 - DGS(106940103)|ES|Español|1964/1964|Santo Tomás, Santo Tomás, Santo Tomás, Chumbivilcas, Cusco, Perú|Borrador de registros sacramentales||Borrador de registros sacramentales
106940104|106940104|106940104_000001|Bautismos S/N 6–9 sep 1964 - DGS(106940104)|Bautismos S/N 6–9 sep 1964 - DGS(106940104)|ES|Español|1964/1964|Santo Tomás, Santo Tomás, Santo Tomás, Chumbivilcas, Cusco, Perú|Borrador de registros sacramentales||Borrador de registros sacramentales
106940105|106940105|106940105_000001|Bautismos S/N 9–27 sep 1964 - DGS(106940105)|Bautismos S/N 9–27 sep 1964 - DGS(106940105)|ES|Español|1964/1964|Santo Tomás, Santo Tomás, Santo Tomás, Chumbivilcas, Cusco, Perú|Borrador de registros sacramentales||Borrador de registros sacramentales
106940106|106940106|106940106_000001|Bautismos S/N 14 ene 1967–14 abr 1968 - DGS(106940106)|Bautismos S/N 14 ene 1967–14 abr 1968 - DGS(106940106)|ES|Español|1968/1968|Santo Tomás, Santo Tomás, Santo Tomás, Chumbivilcas, Cusco, Perú|Borrador de registros sacramentales||Borrador de registros sacramentales
106940107|106940107|106940107_000001|Bautismos S/N 21 jul–8 sep 1968 - DGS(106940107)|Bautismos S/N 21 jul–8 sep 1968 - DGS(106940107)|ES|Español|1968/1968|Santo Tomás, Santo Tomás, Santo Tomás, Chumbivilcas, Cusco, Perú|Borrador de registros sacramentales||Borrador de registros sacramentales
106940108|106940108|106940108_000001|Bautismos S/N 11 feb–2 abr 1978 - DGS(106940108)|Bautismos S/N 11 feb–2 abr 1978 - DGS(106940108)|ES|Español|1978/1978|Santa Ana, Yauri, Espinar, Cusco, Perú|Borrador de registros sacramentales||Borrador de registros sacramentales
106940109|106940109|106940109_000001|Bautismos S/N 2 abr–28 may 1978 - DGS(106940109)|Bautismos S/N 2 abr–28 may 1978 - DGS(106940109)|ES|Español|1978/1978|Santa Ana, Yauri, Espinar, Cusco, Perú|Borrador de registros sacramentales||Borrador de registros sacramentales
106940110|106940110|106940110_000001|Bautismos S/N 30 jun–12 ago 1963 - DGS(106940110)|Bautismos S/N 30 jun–12 ago 1963 - DGS(106940110)|ES|Español|1963/1963|Santa Ana, Yauri, Espinar, Cusco, Perú|Borrador de registros sacramentales||Borrador de registros sacramentales
106940111|106940111|106940111_000001|Bautismos S/N 29 oct–17 dic 1967 - DGS(106940111)|Bautismos S/N 29 oct–17 dic 1967 - DGS(106940111)|ES|Español|1967/1967|Santo Tomás, Santo Tomás, Santo Tomás, Chumbivilcas, Cusco, Perú|Borrador de registros sacramentales||Borrador de registros sacramentales
106940112|106940112|106940112_000001|Bautismos S/N 29 sep–22 dic 1968 - DGS(106940112)|Bautismos S/N 29 sep–22 dic 1968 - DGS(106940112)|ES|Español|1968/1968|Santo Tomás, Santo Tomás, Santo Tomás, Chumbivilcas, Cusco, Perú|Borrador de registros sacramentales||Borrador de registros sacramentales
106940113|106940113|106940113_000001|Bautismos S/N 1968 - DGS(106940113)|Bautismos S/N 1968 - DGS(106940113)|ES|Español|1968/1968|Santo Tomás, Santo Tomás, Santo Tomás, Chumbivilcas, Cusco, Perú|Borrador de registros sacramentales||Borrador de registros sacramentales
106940114|106940114|106940114_000001|Bautismos S/N 16–17 ago 1963 - DGS(106940114)|Bautismos S/N 16–17 ago 1963 - DGS(106940114)|ES|Español|1963/1963|Santa Ana, Yauri, Espinar, Cusco, Perú|Borrador de registros sacramentales||Borrador de registros sacramentales
106940115|106940115|106940115_000001|Bautismos S/N 3–31 jul 1977 - DGS(106940115)|Bautismos S/N 3–31 jul 1977 - DGS(106940115)|ES|Español|1977/1977|Santa Ana, Yauri, Espinar, Cusco, Perú|Borrador de registros sacramentales||Borrador de registros sacramentales
106940116|106940116|106940116_000001|Bautismos S/N 2–16 ago 1963 - DGS(106940116)|Bautismos S/N 2–16 ago 1963 - DGS(106940116)|ES|Español|1963/1963|Santa Ana, Yauri, Espinar, Cusco, Perú|Borrador de registros sacramentales||Borrador de registros sacramentales
106940117|106940117|106940117_000001|Bautismos S/N 7–21 abr 1963 - DGS(106940117)|Bautismos S/N 7–21 abr 1963 - DGS(106940117)|ES|Español|1963/1963|Santo Tomás, Santo Tomás, Santo Tomás, Chumbivilcas, Cusco, Perú|Borrador de registros sacramentales||Borrador de registros sacramentales
