uad|dgs|folder|archive_reference|record_title|language_title|language|dates|locality|record_type|volume|event_type|
106890344|106890344|106890344_000001|Bautismos_1_aprox. 15 abr 1728–aprox. 3 jun 1737,Vol 1 - DGS(106890344)|Bautismos_1_aprox. 15 abr 1728–aprox. 3 jun 1737,Vol 1 - DGS(106890344)|ES|Español|1737|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Bautismos|Vol 1|Bautismos-1728—1737|
106890345|106890345|106890345_000001|Bautismos_2_12 dic 1745–28 dic 1754,Vol 2 - DGS(106890345)|Bautismos_2_12 dic 1745–28 dic 1754,Vol 2 - DGS(106890345)|ES|Español|1754|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Bautismos|Vol 2|Bautismos-dic 1745—dic 1754|
106890346|106890346|106890346_000001|Bautismos_3_30 dic 1754–13 ene 1765,Vol 3 - DGS(106890346)|Bautismos_3_30 dic 1754–13 ene 1765,Vol 3 - DGS(106890346)|ES|Español|1765|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Bautismos|Vol 3|Bautismos-dic 1754—ene 1765|
106890347|106890347|106890347_000001|Bautismos_4_18 ene 1765–jul 1768,Vol 4 - DGS(106890347)|Bautismos_4_18 ene 1765–jul 1768,Vol 4 - DGS(106890347)|ES|Español|1768|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Bautismos|Vol 4|Bautismos-ene 1765—jul 1768|
106890348|106890348|106890348_000001|Bautismos_5_1 abr 1765–18 may 1775,Vol 5 - DGS(106890348)|Bautismos_5_1 abr 1765–18 may 1775,Vol 5 - DGS(106890348)|ES|Español|1775|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Bautismos|Vol 5|Bautismos-abr 1769—may 1775|
106890349|106890349|106890349_000001|Bautismos_6_8 jun 1775–30 dic 1779,Vol 6 - DGS(106890349)|Bautismos_6_8 jun 1775–30 dic 1779,Vol 6 - DGS(106890349)|ES|Español|1779|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Bautismos|Vol 6|Bautismos-jun 1775—dic 1779|
106890350|106890350|106890350_000001|Bautismos_7_1 ene 1780–29 may 1791,Vol 7 - DGS(106890350)|Bautismos_7_1 ene 1780–29 may 1791,Vol 7 - DGS(106890350)|ES|Español|1791|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Bautismos|Vol 7|Bautismos-ene 1780—may 1791|
106890351|106890351|106890351_000001|Bautismos_8_29 may 1791–31 oct 1794,Vol 8 - DGS(106890351)|Bautismos_8_29 may 1791–31 oct 1794,Vol 8 - DGS(106890351)|ES|Español|1794|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Bautismos|Vol 8|Bautismos-may 1791—oct 1794|
106890352|106890352|106890352_000001|Bautismos_9_2 feb 1798–20 sep 1801,Vol 9 - DGS(106890352)|Bautismos_9_2 feb 1798–20 sep 1801,Vol 9 - DGS(106890352)|ES|Español|1801|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Bautismos|Vol 9|Bautismos-feb 1798—sept 1801|
106890353|106890353|106890353_000001|Bautismos_10_27 sep 1801–22 dic 1807,Vol 10 - DGS(106890353)|Bautismos_10_27 sep 1801–22 dic 1807,Vol 10 - DGS(106890353)|ES|Español|1807|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Bautismos|Vol 10|Bautismos-sept 1801—feb 1807|
106890354|106890354|106890354_000001|Bautismos_11_31 dic 1811–5 mar 1815,Vol 11 - DGS(106890354)|Bautismos_11_31 dic 1811–5 mar 1815,Vol 11 - DGS(106890354)|ES|Español|1815|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Bautismos|Vol 11|Bautismos-dic 1811—mar 1815|
106890355|106890355|106890355_000001|Bautismos_12_5 mar 1815–8 jun 1817,Vol 12 - DGS(106890355)|Bautismos_12_5 mar 1815–8 jun 1817,Vol 12 - DGS(106890355)|ES|Español|1817|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Bautismos|Vol 12|Bautismos-mar 1815—jun 1817|
106890368|106890368|106890368_000001|Bautismos_13_12 nov 1818–1821,Vol 13 - DGS(106890368)|Bautismos_13_12 nov 1818–1821,Vol 13 - DGS(106890368)|ES|Español|1821|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Bautismos|Vol 13|Bautismos-nov 1818—nov 1821|
106890369|106890369|106890369_000001|Bautismos_14_mar 1822–nov 1824,Vol 14 - DGS(106890369)|Bautismos_14_mar 1822–nov 1824,Vol 14 - DGS(106890369)|ES|Español|1824|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Bautismos|Vol 14|Bautismos-mar 1822—nov 1824|
106890370|106890370|106890370_000001|Bautismos_15_6 nov 1825–12 ene 1828,Vol 15 - DGS(106890370)|Bautismos_15_6 nov 1825–12 ene 1828,Vol 15 - DGS(106890370)|ES|Español|1828|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Bautismos|Vol 15|Bautismos-nov 1825—ene 1828|
106890371|106890371|106890371_000001|Bautismos_16_12 ene 1828–10 sep 1829,Vol 16 - DGS(106890371)|Bautismos_16_12 ene 1828–10 sep 1829,Vol 16 - DGS(106890371)|ES|Español|1829|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Bautismos|Vol 16|Bautismos-ene 1828—sept 1829|
106890372|106890372|106890372_000001|Bautismos_17_sep 1829–jul 1835,Vol 17 - DGS(106890372)|Bautismos_17_sep 1829–jul 1835,Vol 17 - DGS(106890372)|ES|Español|1835|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Bautismos|Vol 17|Bautismos-sept 1829—jul 1835|
106890373|106890373|106890373_000001|Bautismos_18_sep 1832–20 dic 1839,Vol 18 - DGS(106890373)|Bautismos_18_sep 1832–20 dic 1839,Vol 18 - DGS(106890373)|ES|Español|1839|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Bautismos|Vol 18|Bautismos-sept 1832—dic 1839|
106890374|106890374|106890374_000001|Bautismos_19_may 1839–1843,Vol 19 - DGS(106890374)|Bautismos_19_may 1839–1843,Vol 19 - DGS(106890374)|ES|Español|1843|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Bautismos|Vol 19|Bautismos-may 1839—feb 1843|
106890375|106890375|106890375_000001|Bautismos_20_2 abr 1843–feb 1847,Vol 20 - DGS(106890375)|Bautismos_20_2 abr 1843–feb 1847,Vol 20 - DGS(106890375)|ES|Español|1847|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Bautismos|Vol 20|Bautismos-abr 1843—feb 1847|
106890376|106890376|106890376_000001|Bautismos_21_4 sep 1847–30 ago 1850,Vol 21 - DGS(106890376)|Bautismos_21_4 sep 1847–30 ago 1850,Vol 21 - DGS(106890376)|ES|Español|1850|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Bautismos|Vol 21|Bautismos-sept 1847—ago 1850|
106890377|106890377|106890377_000001|Bautismos_22_1 sep 1850–2 abr 1854,Vol 22 - DGS(106890377)|Bautismos_22_1 sep 1850–2 abr 1854,Vol 22 - DGS(106890377)|ES|Español|1854|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Bautismos|Vol 22|Bautismos-sept 1850—abr 1854|
106890378|106890378|106890378_000001|Bautismos_23_26 oct 1856–nov 1864,Vol 23 - DGS(106890378)|Bautismos_23_26 oct 1856–nov 1864,Vol 23 - DGS(106890378)|ES|Español|1864|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Bautismos|Vol 23|Bautismos-oct 1856—feb 1864|
106890379|106890379|106890379_000001|Bautismos_24_feb 1864–may 1868,Vol 24 - DGS(106890379)|Bautismos_24_feb 1864–may 1868,Vol 24 - DGS(106890379)|ES|Español|1868|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Bautismos|Vol 24|Bautismos-feb 1864—may 1868|
106890380|106890380|106890380_000001|Bautismos_29_30 oct 1889–5 mar 1893,Vol 29 - DGS(106890380)|Bautismos_29_30 oct 1889–5 mar 1893,Vol 29 - DGS(106890380)|ES|Español|1893|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Bautismos|Vol 29|Bautismos-oct 1889—mar 1893|
106890381|106890381|106890381_000001|Matrimonios_1_1790–1802,Vol 1 - DGS(106890381)|Matrimonios_1_1790–1802,Vol 1 - DGS(106890381)|ES|Español|1802|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Informaciones matrimoniales|Vol 1|Informaciones matrimoniales-nov 1790—ene 1802|
106890382|106890382|106890382_000001|Matrimonios_2_12 sep 1802–2 oct 1814,Vol 2 - DGS(106890382)|Matrimonios_2_12 sep 1802–2 oct 1814,Vol 2 - DGS(106890382)|ES|Español|1814|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Informaciones matrimoniales|Vol 2|Informaciones matrimoniales-sept 1802—oct 1814|
106890383|106890383|106890383_000001|Matrimonios_3_19 abr 1815–18 oct 1824,Vol 3 - DGS(106890383)|Matrimonios_3_19 abr 1815–18 oct 1824,Vol 3 - DGS(106890383)|ES|Español|1824|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Informaciones matrimoniales|Vol 3|Informaciones matrimoniales-abr 1815—oct 1824|
106890384|106890384|106890384_000001|Matrimonios_4_1 nov 1825–dic 1831,Vol 4 - DGS(106890384)|Matrimonios_4_1 nov 1825–dic 1831,Vol 4 - DGS(106890384)|ES|Español|1831|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Informaciones matrimoniales|Vol 4|Informaciones matrimoniales-nov 1825—dic 1831|
106890385|106890385|106890385_000001|Matrimonios_5_24 may 1839–26 ene 1845,Vol 5 - DGS(106890385)|Matrimonios_5_24 may 1839–26 ene 1845,Vol 5 - DGS(106890385)|ES|Español|1845|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Informaciones matrimoniales|Vol 5|Informaciones matrimoniales-may 1839—ene 1845|
106890386|106890386|106890386_000001|Matrimonios_7_31 ago 1925–27 dic 1929,Vol 7 - DGS(106890386)|Matrimonios_7_31 ago 1925–27 dic 1929,Vol 7 - DGS(106890386)|ES|Español|1929|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Informaciones matrimoniales|Vol 7|Informaciones matrimoniales-ago 1925—dic 1929|
106890387|106890387|106890387_000001|Matrimonios_8_11 ene 1940–nov 1942,Vol 8 - DGS(106890387)|Matrimonios_8_11 ene 1940–nov 1942,Vol 8 - DGS(106890387)|ES|Español|1942|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Informaciones matrimoniales|Vol 8|Informaciones matrimoniales-mar 1940—nov 1942|
106890388|106890388|106890388_000001|Matrimonios_9_5 ene 1943–31 dic 1944,Vol 9 - DGS(106890388)|Matrimonios_9_5 ene 1943–31 dic 1944,Vol 9 - DGS(106890388)|ES|Español|1944|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Informaciones matrimoniales|Vol 9|Informaciones matrimoniales-1943—1944|
106890389|106890389|106890389_000001|Matrimonios_10_19 dic 1948–10 sep 1961,Vol 10 - DGS(106890389)|Matrimonios_10_19 dic 1948–10 sep 1961,Vol 10 - DGS(106890389)|ES|Español|1961|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Matrimonios parroquiales|Vol 10|Matrimonios parroquiales-dic 1948—sept 1961|
106890390|106890390|106890390_000001|Matrimonios_Vol. 1_8 nov 1755–4 feb 1769,Vol. 1 - DGS(106890390)|Matrimonios_Vol. 1_8 nov 1755–4 feb 1769,Vol. 1 - DGS(106890390)|ES|Español|1769|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Matrimonios parroquiales|Vol. 1|Matrimonios parroquiales-nov 1755—feb 1769|
106890391|106890391|106890391_000001|Matrimonios_Vol. 2_9 may 1769–14 jul 1790,Vol. 2 - DGS(106890391)|Matrimonios_Vol. 2_9 may 1769–14 jul 1790,Vol. 2 - DGS(106890391)|ES|Español|1790|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Matrimonios parroquiales|Vol. 2|Matrimonios parroquiales-may 1769—jul 1790|
106890392|106890392|106890392_000001|Matrimonios_Vol. 3_1 mar 1791–4 ago 1796,Vol. 3 - DGS(106890392)|Matrimonios_Vol. 3_1 mar 1791–4 ago 1796,Vol. 3 - DGS(106890392)|ES|Español|1796|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Matrimonios parroquiales|Vol. 3|Matrimonios parroquiales-mar 1791—ago 1796|
106890393|106890393|106890393_000001|Matrimonios_Vol. 4_15 sep 1802–27 sep 1814,Vol. 4 - DGS(106890393)|Matrimonios_Vol. 4_15 sep 1802–27 sep 1814,Vol. 4 - DGS(106890393)|ES|Español|1814|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Matrimonios parroquiales|Vol. 4|Matrimonios parroquiales-sept 1802—sept 1814|
106890394|106890394|106890394_000001|Matrimonios_Vol. 5_10 nov 1825–27 nov 1831,Vol. 5 - DGS(106890394)|Matrimonios_Vol. 5_10 nov 1825–27 nov 1831,Vol. 5 - DGS(106890394)|ES|Español|1831|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Matrimonios parroquiales|Vol. 5|Matrimonios parroquiales-nov 1825—nov 1831|
106890395|106890395|106890395_000001|Matrimonios_Vol. 10_4 abr 1920–20 mar 1923,Vol. 10 - DGS(106890395)|Matrimonios_Vol. 10_4 abr 1920–20 mar 1923,Vol. 10 - DGS(106890395)|ES|Español|1923|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Matrimonios parroquiales|Vol. 10|Matrimonios parroquiales-abr 1920—dic 1923|
106890396|106890396|106890396_000001|Matrimonios_Vol. 6_6 may 1863–7 jun 1876,Vol. 6 - DGS(106890396)|Matrimonios_Vol. 6_6 may 1863–7 jun 1876,Vol. 6 - DGS(106890396)|ES|Español|1876|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Matrimonios parroquiales|Vol. 6|Matrimonios parroquiales-may 1863—jul 1876|
106890397|106890397|106890397_000001|Matrimonios_Vol. 8_21 ago 1896–20 ago 1913,Vol. 8 - DGS(106890397)|Matrimonios_Vol. 8_21 ago 1896–20 ago 1913,Vol. 8 - DGS(106890397)|ES|Español|1913|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Matrimonios parroquiales|Vol. 8|Matrimonios parroquiales-1896—1913|
106890398|106890398|106890398_000001|Matrimonios_Vol. 9_23 mar 1914–30 mar 1920,Vol. 9 - DGS(106890398)|Matrimonios_Vol. 9_23 mar 1914–30 mar 1920,Vol. 9 - DGS(106890398)|ES|Español|1920|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Matrimonios parroquiales|Vol. 9|Matrimonios parroquiales-mar 1914—mar 1920|
106890399|106890399|106890399_000001|Matrimonios_Vol. 11_4 jul 1923–8 sep 1926,Vol. 11 - DGS(106890399)|Matrimonios_Vol. 11_4 jul 1923–8 sep 1926,Vol. 11 - DGS(106890399)|ES|Español|1926|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Matrimonios parroquiales|Vol. 11|Matrimonios parroquiales-jul 1923—sept 1926|
106890400|106890400|106890400_000001|Matrimonios_Vol. 12_10 sep 1926–16 sep 1928,Vol. 12 - DGS(106890400)|Matrimonios_Vol. 12_10 sep 1926–16 sep 1928,Vol. 12 - DGS(106890400)|ES|Español|1928|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Matrimonios parroquiales|Vol. 12|Matrimonios parroquiales-sept 1926—sept 1928|
106890401|106890401|106890401_000001|Matrimonios_Vol. 13_17 oct 1928–26 jul 1934,Vol. 13 - DGS(106890401)|Matrimonios_Vol. 13_17 oct 1928–26 jul 1934,Vol. 13 - DGS(106890401)|ES|Español|1934|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Matrimonios parroquiales|Vol. 13|Matrimonios parroquiales-oct 1928—jul 1934|
106890402|106890402|106890402_000001|Matrimonios_Vol. 15_10 oct 1938–1 may 1939,Vol. 15 - DGS(106890402)|Matrimonios_Vol. 15_10 oct 1938–1 may 1939,Vol. 15 - DGS(106890402)|ES|Español|1940|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Informaciones matrimoniales|Vol. 15|Informaciones matrimoniales-oct 1938—may 1940|
106890403|106890403|106890403_000001|Matrimonios_Vol. 16_17 ene 1945–7 sep 1946,Vol. 16 - DGS(106890403)|Matrimonios_Vol. 16_17 ene 1945–7 sep 1946,Vol. 16 - DGS(106890403)|ES|Español|1946|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Informaciones matrimoniales|Vol. 16|Informaciones matrimoniales-ene 1945—sept 1946|
106890404|106890404|106890404_000001|Defunciones_1_1706–1713,Vol 1 - DGS(106890404)|Defunciones_1_1706–1713,Vol 1 - DGS(106890404)|ES|Español|1713|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Defunciones parroquiales|Vol 1|Defunciones parroquiales-oct 1706—nov 1713|
106890405|106890405|106890405_000001|Defunciones_2_26 oct 1755–16 mar 1769,Vol 2 - DGS(106890405)|Defunciones_2_26 oct 1755–16 mar 1769,Vol 2 - DGS(106890405)|ES|Español|1769|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Defunciones parroquiales|Vol 2|Defunciones parroquiales-oct 1755—mar 1769|
106890406|106890406|106890406_000001|Defunciones_3_2 abr 1769–5 oct 1778,Vol 3 - DGS(106890406)|Defunciones_3_2 abr 1769–5 oct 1778,Vol 3 - DGS(106890406)|ES|Español|1778|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Defunciones parroquiales|Vol 3|Defunciones parroquiales-abr 1769—oct 1778|
106890407|106890407|106890407_000001|Defunciones_4_2 sep 1778–9 sep 1790,Vol 4 - DGS(106890407)|Defunciones_4_2 sep 1778–9 sep 1790,Vol 4 - DGS(106890407)|ES|Español|1790|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Defunciones parroquiales|Vol 4|Defunciones parroquiales-sept 1778—sept 1790|
106890408|106890408|106890408_000001|Defunciones_5_13 nov 1790–10 sep 1802,Vol 5 - DGS(106890408)|Defunciones_5_13 nov 1790–10 sep 1802,Vol 5 - DGS(106890408)|ES|Español|1802|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Defunciones parroquiales|Vol 5|Defunciones parroquiales-nov 1790—sept 1802|
106890409|106890409|106890409_000001|Defunciones_6_13 sep 1802–23 nov 1812,Vol 6 - DGS(106890409)|Defunciones_6_13 sep 1802–23 nov 1812,Vol 6 - DGS(106890409)|ES|Español|1812|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Defunciones parroquiales|Vol 6|Defunciones parroquiales-sept 1802—nov 1812|
106890410|106890410|106890410_000001|Defunciones_7_25 nov 1812–5 jul 1820,Vol 7 - DGS(106890410)|Defunciones_7_25 nov 1812–5 jul 1820,Vol 7 - DGS(106890410)|ES|Español|1820|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Defunciones parroquiales|Vol 7|Defunciones parroquiales-nov 1812—jul 1820|
106890411|106890411|106890411_000001|Defunciones_8_5 nov 1825–25 sep 1830,Vol 8 - DGS(106890411)|Defunciones_8_5 nov 1825–25 sep 1830,Vol 8 - DGS(106890411)|ES|Español|1830|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Defunciones parroquiales|Vol 8|Defunciones parroquiales-nov 1825—sept 1830|
106890412|106890412|106890412_000001|Defunciones_9_15 oct 1830–31 may 1838,Vol 9 - DGS(106890412)|Defunciones_9_15 oct 1830–31 may 1838,Vol 9 - DGS(106890412)|ES|Español|1838|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Defunciones parroquiales|Vol 9|Defunciones parroquiales-dic 1830—may 1838|
106890413|106890413|106890413_000001|Defunciones_10_10 may 1839–29 dic 1847,Vol 10 - DGS(106890413)|Defunciones_10_10 may 1839–29 dic 1847,Vol 10 - DGS(106890413)|ES|Español|1847|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Defunciones parroquiales|Vol 10|Defunciones parroquiales-may 1839—dic 1847|
106890414|106890414|106890414_000001|Defunciones_12_21 dic 1902–13 ago 1919,Vol 12 - DGS(106890414)|Defunciones_12_21 dic 1902–13 ago 1919,Vol 12 - DGS(106890414)|ES|Español|1919|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Defunciones parroquiales|Vol 12|Defunciones parroquiales-dic 1902—dic 1919|
106890415|106890415|106890415_000001|Defunciones_13_14 ago 1919–25 ene 1925,Vol 13 - DGS(106890415)|Defunciones_13_14 ago 1919–25 ene 1925,Vol 13 - DGS(106890415)|ES|Español|1925|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Defunciones parroquiales|Vol 13|Defunciones parroquiales-ene 1919—ene 1925|
106890416|106890416|106890416_000001|Defunciones_14_29 ene 1926–31 dic 1932,Vol 14 - DGS(106890416)|Defunciones_14_29 ene 1926–31 dic 1932,Vol 14 - DGS(106890416)|ES|Español|1932|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Defunciones parroquiales|Vol 14|Defunciones parroquiales-1926—1932|
106890417|106890417|106890417_000001|Defunciones_15_1 ene 1933–2 dic 1939,Vol 15 - DGS(106890417)|Defunciones_15_1 ene 1933–2 dic 1939,Vol 15 - DGS(106890417)|ES|Español|1939|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Defunciones parroquiales|Vol 15|Defunciones parroquiales-1933—1939|
106890418|106890418|106890418_000001|Defunciones_16_28 ene 1940–26 ene 1942,Vol 16 - DGS(106890418)|Defunciones_16_28 ene 1940–26 ene 1942,Vol 16 - DGS(106890418)|ES|Español|1942|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Defunciones parroquiales|Vol 16|Defunciones parroquiales-ene 1940—mar 1942|
106890419|106890419|106890419_000001|Defunciones_17_6 abr 1942–26 mar 1946,Vol 17 - DGS(106890419)|Defunciones_17_6 abr 1942–26 mar 1946,Vol 17 - DGS(106890419)|ES|Español|1946|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Defunciones parroquiales|Vol 17|Defunciones parroquiales-abr 1942—mar 1946|
106890420|106890420|106890420_000001|Defunciones_18_7 abr 1946–26 sep 1958,Vol 18 - DGS(106890420)|Defunciones_18_7 abr 1946–26 sep 1958,Vol 18 - DGS(106890420)|ES|Español|1958|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Defunciones parroquiales|Vol 18|Defunciones parroquiales-abr 1946—sept 1958|
106939872|106939872|106939872_000001|Bautismos_1_nov 1701–15 jun 1706,Vol 1 - DGS(106939872)|Bautismos_1_nov 1701–15 jun 1706,Vol 1 - DGS(106939872)|ES|Español|1706|Santa Lucía, Pichigua, Espinar, Cusco, Perú|Bautismos|Vol 1|Bautismos-dic 1701—jun 1706|
106939873|106939873|106939873_000001|Bautismos_2_abr 1773–18 dic 1786,Vol 2 - DGS(106939873)|Bautismos_2_abr 1773–18 dic 1786,Vol 2 - DGS(106939873)|ES|Español|1786|Santa Lucía, Pichigua, Espinar, Cusco, Perú|Bautismos|Vol 2|Bautismos-abr 1773—mar 1786|
106939874|106939874|106939874_000001|Bautismos_3_9 feb 1792–29 dic 1799,Vol 3 - DGS(106939874)|Bautismos_3_9 feb 1792–29 dic 1799,Vol 3 - DGS(106939874)|ES|Español|1799|Santa Lucía, Pichigua, Espinar, Cusco, Perú|Bautismos|Vol 3|Bautismos-feb 1792—dic 1799|
106939875|106939875|106939875_000001|Bautismos_4_1 ene 1814–18 dic 1832,Vol 4 - DGS(106939875)|Bautismos_4_1 ene 1814–18 dic 1832,Vol 4 - DGS(106939875)|ES|Español|1832|Santa Lucía, Pichigua, Espinar, Cusco, Perú|Bautismos|Vol 4|Bautismos-1814—1832|
