uad|dgs|folder|archive_reference|record_title|language_title|language|dates|locality|record_type|volume|event_type
005413038_003_M984-ZYJ|5413038|005413038_000003|Defunciones parroquiales 1882 - DGS(005413038)|Defunciones parroquiales 1882 - DGS(005413038)|ES|Español|1882/1882|Callao, Callao, Callao, Perú|Defunción||Defunción
005413038_004_M984-ZYV|5413038|005413038_000004|Defunciones parroquiales 1885 - DGS(005413038)|Defunciones parroquiales 1885 - DGS(005413038)|ES|Español|1885/1885|Callao, Callao, Callao, Perú|Defunción||Defunción
005413039_001_M984-ZJJ|5413039|005413039_000001|Defunciones parroquiales 1892 - DGS(005413039)|Defunciones parroquiales 1892 - DGS(005413039)|ES|Español|1892/1892|Callao, Callao, Callao, Perú|Defunción||Defunción
005413039_002_M984-ZJN|5413039|005413039_000002|Defunciones parroquiales 1899 - DGS(005413039)|Defunciones parroquiales 1899 - DGS(005413039)|ES|Español|1899/1899|Callao, Callao, Callao, Perú|Defunción||Defunción
005413039_003_M984-ZJV|5413039|005413039_000003|Defunciones parroquiales 1906 - DGS(005413039)|Defunciones parroquiales 1906 - DGS(005413039)|ES|Español|1906/1906|Callao, Callao, Callao, Perú|Defunción||Defunción
005413040_001_M984-8WP|5413040|005413040_000001|Defunciones parroquiales 1906 - DGS(005413040)|Defunciones parroquiales 1906 - DGS(005413040)|ES|Español|1906/1906|Callao, Callao, Callao, Perú|Defunción||Defunción
005413040_002_M984-8WG|5413040|005413040_000002|Defunciones parroquiales 1908 - DGS(005413040)|Defunciones parroquiales 1908 - DGS(005413040)|ES|Español|1908/1908|Callao, Callao, Callao, Perú|Defunción||Defunción
005413040_003_M984-8W5|5413040|005413040_000003|Defunciones parroquiales 1913 - DGS(005413040)|Defunciones parroquiales 1913 - DGS(005413040)|ES|Español|1913/1913|Callao, Callao, Callao, Perú|Defunción||Defunción
005413041_001_M984-ZRS|5413041|005413041_000001|Defunciones parroquiales 1913 - DGS(005413041)|Defunciones parroquiales 1913 - DGS(005413041)|ES|Español|1913/1913|Callao, Callao, Callao, Perú|Defunción||Defunción
005413041_002_M984-ZR3|5413041|005413041_000002|Defunciones parroquiales 1916 - DGS(005413041)|Defunciones parroquiales 1916 - DGS(005413041)|ES|Español|1916/1916|Callao, Callao, Callao, Perú|Defunción||Defunción
005413041_003_M984-ZRQ|5413041|005413041_000003|Defunciones parroquiales 1919 - DGS(005413041)|Defunciones parroquiales 1919 - DGS(005413041)|ES|Español|1919/1919|Callao, Callao, Callao, Perú|Defunción||Defunción
005413042|5413042|005413042_000001|Defunciones parroquiales 1922 - DGS(005413042)|Defunciones parroquiales 1922 - DGS(005413042)|ES|Español|1922/1922|Callao, Callao, Callao, Perú|Defunción||Defunción
111235465|111235465|111235465_000001|Rectificaciones de bautismos 1970 - DGS(111235465)|Rectificaciones de bautismos 1970 - DGS(111235465)|ES|Español|1970/1970|Diócesis del Callao, Perú|Bautizo||Bautizo
111235618|111235618|111235618_000001|Rectificaciones de bautismos 1972 - DGS(111235618)|Rectificaciones de bautismos 1972 - DGS(111235618)|ES|Español|1972/1972|Diócesis del Callao, Perú|Bautizo||Bautizo
111235893|111235893|111235893_000001|Rectificaciones de bautismos 1974 - DGS(111235893)|Rectificaciones de bautismos 1974 - DGS(111235893)|ES|Español|1974/1974|Diócesis del Callao, Perú|Bautizo||Bautizo
111236332|111236332|111236332_000001|Rectificaciones de bautismos 1977 - DGS(111236332)|Rectificaciones de bautismos 1977 - DGS(111236332)|ES|Español|1977/1977|Diócesis del Callao, Perú|Bautizo||Bautizo
111236886|111236886|111236886_000001|Rectificaciones de bautismos 1978 - DGS(111236886)|Rectificaciones de bautismos 1978 - DGS(111236886)|ES|Español|1978/1978|Diócesis del Callao, Perú|Bautizo||Bautizo
111237029|111237029|111237029_000001|Rectificaciones de bautismos 1979 - DGS(111237029)|Rectificaciones de bautismos 1979 - DGS(111237029)|ES|Español|1979/1979|Diócesis del Callao, Perú|Bautizo||Bautizo
111237056|111237056|111237056_000001|Rectificaciones de bautismos 1980 - DGS(111237056)|Rectificaciones de bautismos 1980 - DGS(111237056)|ES|Español|1980/1980|Diócesis del Callao, Perú|Bautizo||Bautizo
111237820|111237820|111237820_000001|Rectificaciones de bautismos 1980 - DGS(111237820)|Rectificaciones de bautismos 1980 - DGS(111237820)|ES|Español|1980/1980|Diócesis del Callao, Perú|Bautizo||Bautizo
111237900|111237900|111237900_000001|Rectificaciones de bautismos 1980 - DGS(111237900)|Rectificaciones de bautismos 1980 - DGS(111237900)|ES|Español|1980/1980|Diócesis del Callao, Perú|Bautizo||Bautizo
111237920|111237920|111237920_000001|Rectificaciones de bautismos 1980 - DGS(111237920)|Rectificaciones de bautismos 1980 - DGS(111237920)|ES|Español|1980/1980|Diócesis del Callao, Perú|Bautizo||Bautizo
111238032|111238032|111238032_000001|Rectificaciones de bautismos 1980 - DGS(111238032)|Rectificaciones de bautismos 1980 - DGS(111238032)|ES|Español|1980/1980|Diócesis del Callao, Perú|Bautizo||Bautizo
111238061|111238061|111238061_000001|Rectificaciones de bautismos 1981 - DGS(111238061)|Rectificaciones de bautismos 1981 - DGS(111238061)|ES|Español|1981/1981|Diócesis del Callao, Perú|Bautizo||Bautizo
111238173|111238173|111238173_000001|Rectificaciones de bautismos 1981 - DGS(111238173)|Rectificaciones de bautismos 1981 - DGS(111238173)|ES|Español|1981/1981|Diócesis del Callao, Perú|Bautizo||Bautizo
111240188|111240188|111240188_000001|Rectificaciones de bautismos 1981 - DGS(111240188)|Rectificaciones de bautismos 1981 - DGS(111240188)|ES|Español|1981/1981|Diócesis del Callao, Perú|Bautizo||Bautizo
111240350|111240350|111240350_000001|Rectificaciones de bautismos 1981 - DGS(111240350)|Rectificaciones de bautismos 1981 - DGS(111240350)|ES|Español|1981/1981|Diócesis del Callao, Perú|Bautizo||Bautizo
111240639|111240639|111240639_000001|Rectificaciones de bautismos 1981 - DGS(111240639)|Rectificaciones de bautismos 1981 - DGS(111240639)|ES|Español|1981/1981|Diócesis del Callao, Perú|Bautizo||Bautizo
111242226|111242226|111242226_000001|Rectificaciones de bautismos 1981 - DGS(111242226)|Rectificaciones de bautismos 1981 - DGS(111242226)|ES|Español|1981/1981|Diócesis del Callao, Perú|Bautizo||Bautizo
111244037|111244037|111244037_000001|Rectificaciones de bautismos 1982 - DGS(111244037)|Rectificaciones de bautismos 1982 - DGS(111244037)|ES|Español|1982/1982|Diócesis del Callao, Perú|Bautizo||Bautizo
111245083|111245083|111245083_000001|Rectificaciones de bautismos 1982 - DGS(111245083)|Rectificaciones de bautismos 1982 - DGS(111245083)|ES|Español|1982/1982|Diócesis del Callao, Perú|Bautizo||Bautizo
111245153|111245153|111245153_000001|Rectificaciones de bautismos 1982 - DGS(111245153)|Rectificaciones de bautismos 1982 - DGS(111245153)|ES|Español|1982/1982|Diócesis del Callao, Perú|Bautizo||Bautizo
111245579|111245579|111245579_000001|Rectificaciones de bautismos 1982 - DGS(111245579)|Rectificaciones de bautismos 1982 - DGS(111245579)|ES|Español|1982/1982|Diócesis del Callao, Perú|Bautizo||Bautizo
111245819|111245819|111245819_000001|Rectificaciones de bautismos 1983 - DGS(111245819)|Rectificaciones de bautismos 1983 - DGS(111245819)|ES|Español|1983/1983|Diócesis del Callao, Perú|Bautizo||Bautizo
111245886|111245886|111245886_000001|Rectificaciones de bautismos 1983 - DGS(111245886)|Rectificaciones de bautismos 1983 - DGS(111245886)|ES|Español|1983/1983|Diócesis del Callao, Perú|Bautizo||Bautizo
111245918|111245918|111245918_000001|Rectificaciones de bautismos 1983 - DGS(111245918)|Rectificaciones de bautismos 1983 - DGS(111245918)|ES|Español|1983/1983|Diócesis del Callao, Perú|Bautizo||Bautizo
111245958|111245958|111245958_000001|Rectificaciones de bautismos 1984 - DGS(111245958)|Rectificaciones de bautismos 1984 - DGS(111245958)|ES|Español|1984/1984|Diócesis del Callao, Perú|Bautizo||Bautizo
111245988|111245988|111245988_000001|Rectificaciones de bautismos 1984 - DGS(111245988)|Rectificaciones de bautismos 1984 - DGS(111245988)|ES|Español|1984/1984|Diócesis del Callao, Perú|Bautizo||Bautizo
111405877|111405877|111405877_000001|Rectificaciones de bautismos 1985 - DGS(111405877)|Rectificaciones de bautismos 1985 - DGS(111405877)|ES|Español|1985/1985|Diócesis del Callao, Perú|Bautizo||Bautizo
111406322|111406322|111406322_000001|Rectificaciones de bautismos 1985 - DGS(111406322)|Rectificaciones de bautismos 1985 - DGS(111406322)|ES|Español|1985/1985|Diócesis del Callao, Perú|Bautizo||Bautizo
111406760|111406760|111406760_000001|Rectificaciones de bautismos 1985 - DGS(111406760)|Rectificaciones de bautismos 1985 - DGS(111406760)|ES|Español|1985/1985|Diócesis del Callao, Perú|Bautizo||Bautizo
111406915|111406915|111406915_000001|Rectificaciones de bautismos 1985 - DGS(111406915)|Rectificaciones de bautismos 1985 - DGS(111406915)|ES|Español|1985/1985|Diócesis del Callao, Perú|Bautizo||Bautizo
111407028|111407028|111407028_000001|Rectificaciones de bautismos 1986 - DGS(111407028)|Rectificaciones de bautismos 1986 - DGS(111407028)|ES|Español|1986/1986|Diócesis del Callao, Perú|Bautizo||Bautizo
111407117|111407117|111407117_000001|Rectificaciones de bautismos 1986 - DGS(111407117)|Rectificaciones de bautismos 1986 - DGS(111407117)|ES|Español|1986/1986|Diócesis del Callao, Perú|Bautizo||Bautizo
111407439|111407439|111407439_000001|Rectificaciones de bautismos 1986 - DGS(111407439)|Rectificaciones de bautismos 1986 - DGS(111407439)|ES|Español|1986/1986|Diócesis del Callao, Perú|Bautizo||Bautizo
111407757|111407757|111407757_000001|Rectificaciones de bautismos 1986 - DGS(111407757)|Rectificaciones de bautismos 1986 - DGS(111407757)|ES|Español|1986/1986|Diócesis del Callao, Perú|Bautizo||Bautizo
111408057|111408057|111408057_000001|Rectificaciones de bautismos 1987 - DGS(111408057)|Rectificaciones de bautismos 1987 - DGS(111408057)|ES|Español|1987/1987|Diócesis del Callao, Perú|Bautizo||Bautizo
111408206|111408206|111408206_000001|Rectificaciones de bautismos 1987 - DGS(111408206)|Rectificaciones de bautismos 1987 - DGS(111408206)|ES|Español|1987/1987|Diócesis del Callao, Perú|Bautizo||Bautizo
111408356|111408356|111408356_000001|Rectificaciones de bautismos 1987 - DGS(111408356)|Rectificaciones de bautismos 1987 - DGS(111408356)|ES|Español|1987/1987|Diócesis del Callao, Perú|Bautizo||Bautizo
111408399|111408399|111408399_000001|Rectificaciones de bautismos 1987 - DGS(111408399)|Rectificaciones de bautismos 1987 - DGS(111408399)|ES|Español|1987/1987|Diócesis del Callao, Perú|Bautizo||Bautizo
111408428|111408428|111408428_000001|Rectificaciones de bautismos 1988 - DGS(111408428)|Rectificaciones de bautismos 1988 - DGS(111408428)|ES|Español|1988/1988|Diócesis del Callao, Perú|Bautizo||Bautizo
111408450|111408450|111408450_000001|Rectificaciones de bautismos 1988 - DGS(111408450)|Rectificaciones de bautismos 1988 - DGS(111408450)|ES|Español|1988/1988|Diócesis del Callao, Perú|Bautizo||Bautizo
111408492|111408492|111408492_000001|Rectificaciones de bautismos 1988 - DGS(111408492)|Rectificaciones de bautismos 1988 - DGS(111408492)|ES|Español|1988/1988|Diócesis del Callao, Perú|Bautizo||Bautizo
111408530|111408530|111408530_000001|Rectificaciones de bautismos 1988 - DGS(111408530)|Rectificaciones de bautismos 1988 - DGS(111408530)|ES|Español|1988/1988|Diócesis del Callao, Perú|Bautizo||Bautizo
111408576|111408576|111408576_000001|Rectificaciones de bautismos 1988 - DGS(111408576)|Rectificaciones de bautismos 1988 - DGS(111408576)|ES|Español|1988/1988|Diócesis del Callao, Perú|Bautizo||Bautizo
111408764|111408764|111408764_000001|Rectificaciones de bautismos 1989 - DGS(111408764)|Rectificaciones de bautismos 1989 - DGS(111408764)|ES|Español|1989/1989|Diócesis del Callao, Perú|Bautizo||Bautizo
111408823|111408823|111408823_000001|Rectificaciones de bautismos 1989 - DGS(111408823)|Rectificaciones de bautismos 1989 - DGS(111408823)|ES|Español|1989/1989|Diócesis del Callao, Perú|Bautizo||Bautizo
111409197|111409197|111409197_000001|Rectificaciones de bautismos 1989 - DGS(111409197)|Rectificaciones de bautismos 1989 - DGS(111409197)|ES|Español|1989/1989|Diócesis del Callao, Perú|Bautizo||Bautizo
111409405|111409405|111409405_000001|Rectificaciones de bautismos 1990 - DGS(111409405)|Rectificaciones de bautismos 1990 - DGS(111409405)|ES|Español|1990/1990|Diócesis del Callao, Perú|Bautizo||Bautizo
111409791|111409791|111409791_000001|Rectificaciones de bautismos 1990 - DGS(111409791)|Rectificaciones de bautismos 1990 - DGS(111409791)|ES|Español|1990/1990|Diócesis del Callao, Perú|Bautizo||Bautizo
111410017|111410017|111410017_000001|Rectificaciones de bautismos 1991 - DGS(111410017)|Rectificaciones de bautismos 1991 - DGS(111410017)|ES|Español|1991/1991|Diócesis del Callao, Perú|Bautizo||Bautizo
111410287|111410287|111410287_000001|Rectificaciones de bautismos 1991 - DGS(111410287)|Rectificaciones de bautismos 1991 - DGS(111410287)|ES|Español|1991/1991|Diócesis del Callao, Perú|Bautizo||Bautizo
111410572|111410572|111410572_000001|Rectificaciones de bautismos 1991 - DGS(111410572)|Rectificaciones de bautismos 1991 - DGS(111410572)|ES|Español|1991/1991|Diócesis del Callao, Perú|Bautizo||Bautizo
111410751|111410751|111410751_000001|Rectificaciones de bautismos 1992 - DGS(111410751)|Rectificaciones de bautismos 1992 - DGS(111410751)|ES|Español|1992/1992|Diócesis del Callao, Perú|Bautizo||Bautizo
111410835|111410835|111410835_000001|Rectificaciones de bautismos 1992 - DGS(111410835)|Rectificaciones de bautismos 1992 - DGS(111410835)|ES|Español|1992/1992|Diócesis del Callao, Perú|Bautizo||Bautizo
111410934|111410934|111410934_000001|Rectificaciones de bautismos 1993 - DGS(111410934)|Rectificaciones de bautismos 1993 - DGS(111410934)|ES|Español|1993/1993|Diócesis del Callao, Perú|Bautizo||Bautizo
111411103|111411103|111411103_000001|Rectificaciones de bautismos 1993 - DGS(111411103)|Rectificaciones de bautismos 1993 - DGS(111411103)|ES|Español|1993/1993|Diócesis del Callao, Perú|Bautizo||Bautizo
111411366|111411366|111411366_000001|Rectificaciones de bautismos 1994 - DGS(111411366)|Rectificaciones de bautismos 1994 - DGS(111411366)|ES|Español|1994/1994|Diócesis del Callao, Perú|Bautizo||Bautizo
111411474|111411474|111411474_000001|Rectificaciones de bautismos 1995 - DGS(111411474)|Rectificaciones de bautismos 1995 - DGS(111411474)|ES|Español|1995/1995|Diócesis del Callao, Perú|Bautizo||Bautizo
111411550|111411550|111411550_000001|Rectificaciones de bautismos 1995 - DGS(111411550)|Rectificaciones de bautismos 1995 - DGS(111411550)|ES|Español|1995/1995|Diócesis del Callao, Perú|Bautizo||Bautizo
111411618|111411618|111411618_000001|Rectificaciones de bautismos 1996 - DGS(111411618)|Rectificaciones de bautismos 1996 - DGS(111411618)|ES|Español|1996/1996|Diócesis del Callao, Perú|Bautizo||Bautizo
111411763|111411763|111411763_000001|Rectificaciones de bautismos 1996 - DGS(111411763)|Rectificaciones de bautismos 1996 - DGS(111411763)|ES|Español|1996/1996|Diócesis del Callao, Perú|Bautizo||Bautizo
111411838|111411838|111411838_000001|Rectificaciones de bautismos 1997 - DGS(111411838)|Rectificaciones de bautismos 1997 - DGS(111411838)|ES|Español|1997/1997|Diócesis del Callao, Perú|Bautizo||Bautizo
111411929|111411929|111411929_000001|Rectificaciones de bautismos 1997 - DGS(111411929)|Rectificaciones de bautismos 1997 - DGS(111411929)|ES|Español|1997/1997|Diócesis del Callao, Perú|Bautizo||Bautizo
111412054|111412054|111412054_000001|Rectificaciones de bautismos 1998 - DGS(111412054)|Rectificaciones de bautismos 1998 - DGS(111412054)|ES|Español|1998/1998|Diócesis del Callao, Perú|Bautizo||Bautizo
111412189|111412189|111412189_000001|Rectificaciones de bautismos 1998 - DGS(111412189)|Rectificaciones de bautismos 1998 - DGS(111412189)|ES|Español|1998/1998|Diócesis del Callao, Perú|Bautizo||Bautizo
111412582|111412582|111412582_000001|Rectificaciones de bautismos 1999 - DGS(111412582)|Rectificaciones de bautismos 1999 - DGS(111412582)|ES|Español|1999/1999|Diócesis del Callao, Perú|Bautizo||Bautizo
111412937|111412937|111412937_000001|Rectificaciones de bautismos 1999 - DGS(111412937)|Rectificaciones de bautismos 1999 - DGS(111412937)|ES|Español|1999/1999|Diócesis del Callao, Perú|Bautizo||Bautizo
111413037|111413037|111413037_000001|Rectificaciones de bautismos 2000 - DGS(111413037)|Rectificaciones de bautismos 2000 - DGS(111413037)|ES|Español|2000/2000|Diócesis del Callao, Perú|Bautizo||Bautizo
111413140|111413140|111413140_000001|Rectificaciones de bautismos 2000 - DGS(111413140)|Rectificaciones de bautismos 2000 - DGS(111413140)|ES|Español|2000/2000|Diócesis del Callao, Perú|Bautizo||Bautizo
111413297|111413297|111413297_000001|Rectificaciones de bautismos 2000 - DGS(111413297)|Rectificaciones de bautismos 2000 - DGS(111413297)|ES|Español|2000/2000|Diócesis del Callao, Perú|Bautizo||Bautizo
111445378|111445378|111445378_000001|Rectificaciones de bautismos 2001 - DGS(111445378)|Rectificaciones de bautismos 2001 - DGS(111445378)|ES|Español|2001/2001|Diócesis del Callao, Perú|Bautizo||Bautizo
111446065|111446065|111446065_000001|Rectificaciones de matrimonios parroquiales 1973 - DGS(111446065)|Rectificaciones de matrimonios parroquiales 1973 - DGS(111446065)|ES|Español|1973/1973|Diócesis del Callao, Perú|Matrimonio||Matrimonio
111446533|111446533|111446533_000001|Rectificaciones de matrimonios parroquiales 1975 - DGS(111446533)|Rectificaciones de matrimonios parroquiales 1975 - DGS(111446533)|ES|Español|1975/1975|Diócesis del Callao, Perú|Matrimonio||Matrimonio
111446719|111446719|111446719_000001|Rectificaciones de matrimonios parroquiales 1991 - DGS(111446719)|Rectificaciones de matrimonios parroquiales 1991 - DGS(111446719)|ES|Español|1991/1991|Diócesis del Callao, Perú|Matrimonio||Matrimonio
111447077|111447077|111447077_000001|Rectificaciones de matrimonios parroquiales 2003 - DGS(111447077)|Rectificaciones de matrimonios parroquiales 2003 - DGS(111447077)|ES|Español|2003/2003|Diócesis del Callao, Perú|Matrimonio||Matrimonio
111447113|111447113|111447113_000001|Rectificaciones de matrimonios parroquiales 2005 - DGS(111447113)|Rectificaciones de matrimonios parroquiales 2005 - DGS(111447113)|ES|Español|2005/2005|Diócesis del Callao, Perú|Matrimonio||Matrimonio
111447190|111447190|111447190_000001|Rectificaciones de bautismos 2001 - DGS(111447190)|Rectificaciones de bautismos 2001 - DGS(111447190)|ES|Español|2001/2001|Diócesis del Callao, Perú|Bautizo||Bautizo
111447242|111447242|111447242_000001|Rectificaciones de bautismos 2001 - DGS(111447242)|Rectificaciones de bautismos 2001 - DGS(111447242)|ES|Español|2001/2001|Diócesis del Callao, Perú|Bautizo||Bautizo
111447260|111447260|111447260_000001|Rectificaciones de bautismos 2002 - DGS(111447260)|Rectificaciones de bautismos 2002 - DGS(111447260)|ES|Español|2002/2002|Diócesis del Callao, Perú|Bautizo||Bautizo
111447276|111447276|111447276_000001|Rectificaciones de bautismos 2002 - DGS(111447276)|Rectificaciones de bautismos 2002 - DGS(111447276)|ES|Español|2002/2002|Diócesis del Callao, Perú|Bautizo||Bautizo
111447287|111447287|111447287_000001|Rectificaciones de bautismos 2003 - DGS(111447287)|Rectificaciones de bautismos 2003 - DGS(111447287)|ES|Español|2003/2003|Diócesis del Callao, Perú|Bautizo||Bautizo
111447316|111447316|111447316_000001|Rectificaciones de bautismos 2002 - DGS(111447316)|Rectificaciones de bautismos 2002 - DGS(111447316)|ES|Español|2002/2002|Diócesis del Callao, Perú|Bautizo||Bautizo
111447349|111447349|111447349_000001|Rectificaciones de bautismos 2003 - DGS(111447349)|Rectificaciones de bautismos 2003 - DGS(111447349)|ES|Español|2003/2003|Diócesis del Callao, Perú|Bautizo||Bautizo
