uad|dgs|folder|archive_reference|record_title|language_title|language|dates|locality|record_type|volume|event_type|
112719933|112719933|112719933_000001|Índices de bautismos_1949,Vol 4 - DGS(112719933)|Índices de bautismos_1949,Vol 4 - DGS(112719933)|ES|Español|1949|Santa Rosa, Callao, Callao, Perú|Índices de bautismos|Vol 4|Índices de bautismos-1925—1949|
112719934|112719934|112719934_000001|Índices de bautismos_1971,6-A 6-B - DGS(112719934)|Índices de bautismos_1971,6-A 6-B - DGS(112719934)|ES|Español|1971|Santa Rosa, Callao, Callao, Perú|Índices de bautismos|6-A 6-B|Índices de bautismos-4 mar 1958—27 mar 1971|
112719935|112719935|112719935_000001|Índices de bautismos_1967,- - DGS(112719935)|Índices de bautismos_1967,- - DGS(112719935)|ES|Español|1967|San José, Bellavista, Callao, Callao, Perú|Índices de bautismos|-|Índices de bautismos-1967|
112719936|112719936|112719936_000001|Rectificaciones de bautismos_2012,- - DGS(112719936)|Rectificaciones de bautismos_2012,- - DGS(112719936)|ES|Español|2012|San José, Bellavista, Callao, Callao, Perú|Rectificaciones de bautismos|-|Rectificaciones de bautismos-oct 2012—dic 2012|
112719937|112719937|112719937_000001|Rectificaciones de bautismos_2011,- - DGS(112719937)|Rectificaciones de bautismos_2011,- - DGS(112719937)|ES|Español|2011|Inmaculada Concepción, Callao, Callao, Perú|Rectificaciones de bautismos|-|Rectificaciones de bautismos-ene 2011—abr 2011|
112719938|112719938|112719938_000001|Índices de bautismos_1959,- - DGS(112719938)|Índices de bautismos_1959,- - DGS(112719938)|ES|Español|1959|San José, Bellavista, Callao, Callao, Perú|Índices de bautismos|-|Índices de bautismos-1959|
112719939|112719939|112719939_000001|Rectificaciones de bautismos_2011,- - DGS(112719939)|Rectificaciones de bautismos_2011,- - DGS(112719939)|ES|Español|2011|San José, Bellavista, Callao, Callao, Perú|Rectificaciones de bautismos|-|Rectificaciones de bautismos-12 abr 2011—12 sept 2011|
112719940|112719940|112719940_000001|Rectificaciones de bautismos_2011,- - DGS(112719940)|Rectificaciones de bautismos_2011,- - DGS(112719940)|ES|Español|2011|San José, Bellavista, Callao, Callao, Perú|Rectificaciones de bautismos|-|Rectificaciones de bautismos-sept 2011—dic 2011|
112719941|112719941|112719941_000001|Rectificaciones de bautismos_2013,- - DGS(112719941)|Rectificaciones de bautismos_2013,- - DGS(112719941)|ES|Español|2013|San José, Bellavista, Callao, Callao, Perú|Rectificaciones de bautismos|-|Rectificaciones de bautismos-ene 2013—abr 2013|
112719942|112719942|112719942_000001|Rectificaciones de bautismos_2012,- - DGS(112719942)|Rectificaciones de bautismos_2012,- - DGS(112719942)|ES|Español|2012|Inmaculada Concepción, Callao, Callao, Perú|Rectificaciones de bautismos|-|Rectificaciones de bautismos-jun 2012—oct 2012|
112719944|112719944|112719944_000001|Expedientes para la rectificación de bautismos_2013,- - DGS(112719944)|Expedientes para la rectificación de bautismos_2013,- - DGS(112719944)|ES|Español|2013|Diócesis del Callao, Perú|Expedientes para la rectificación de bautismos|-|Expedientes para la rectificación de bautismos-abr 2013—sept 2013|
112719945|112719945|112719945_000001|Bautismos_1922,Vol 37 - DGS(112719945)|Bautismos_1922,Vol 37 - DGS(112719945)|ES|Español|1922|Matriz Catedral Del Callao, Callao, Callao, Perú|Bautismos|Vol 37|Bautismos-1920—1922|
112719946|112719946|112719946_000001|Bautismos_1920,Vol 36 - DGS(112719946)|Bautismos_1920,Vol 36 - DGS(112719946)|ES|Español|1920|Matriz Catedral Del Callao, Callao, Callao, Perú|Bautismos|Vol 36|Bautismos-1919—1920|
112719948|112719948|112719948_000001|Bautismos_1918,Vol 34 - DGS(112719948)|Bautismos_1918,Vol 34 - DGS(112719948)|ES|Español|1918|Matriz Catedral Del Callao, Callao, Callao, Perú|Bautismos|Vol 34|Bautismos-1918|
112719949|112719949|112719949_000001|Bautismos_1923,21, 22, 23 - DGS(112719949)|Bautismos_1923,21, 22, 23 - DGS(112719949)|ES|Español|1923|Santa Rosa, Callao, Callao, Perú|Bautismos|21, 22, 23|Bautismos-1 ene 1922—12 ene 1923|
112719950|112719950|112719950_000001|Bautismos_1876,Vol 03 - DGS(112719950)|Bautismos_1876,Vol 03 - DGS(112719950)|ES|Español|1876|Santa Rosa, Callao, Callao, Perú|Bautismos|Vol 03|Bautismos-26 jul 1874—13 dic 1876|
112719951|112719951|112719951_000001|Bautismos_1924,Vol 25 - DGS(112719951)|Bautismos_1924,Vol 25 - DGS(112719951)|ES|Español|1924|Santa Rosa, Callao, Callao, Perú|Bautismos|Vol 25|Bautismos-jul 1923—dic 1924|
112719952|112719952|112719952_000001|Bautismos_1932,Vol 31 - DGS(112719952)|Bautismos_1932,Vol 31 - DGS(112719952)|ES|Español|1932|Santa Rosa, Callao, Callao, Perú|Bautismos|Vol 31|Bautismos-27 jul 1931—22 oct 1932|
112719954|112719954|112719954_000001|Bautismos_1937,Vol 33 - DGS(112719954)|Bautismos_1937,Vol 33 - DGS(112719954)|ES|Español|1937|Santa Rosa, Callao, Callao, Perú|Bautismos|Vol 33|Bautismos-6 ene 1935—22 abr 1937|
112719956|112719956|112719956_000001|Bautismos_1939,Vol 34 - DGS(112719956)|Bautismos_1939,Vol 34 - DGS(112719956)|ES|Español|1939|Santa Rosa, Callao, Callao, Perú|Bautismos|Vol 34|Bautismos-23 abr 1937—20 may 1939|
112719957|112719957|112719957_000001|Bautismos_1944,Vol 37 - DGS(112719957)|Bautismos_1944,Vol 37 - DGS(112719957)|ES|Español|1944|Santa Rosa, Callao, Callao, Perú|Bautismos|Vol 37|Bautismos-24 may 1943—16 sept 1944|
112719958|112719958|112719958_000001|Bautismos_1946,Vol 38 - DGS(112719958)|Bautismos_1946,Vol 38 - DGS(112719958)|ES|Español|1946|Santa Rosa, Callao, Callao, Perú|Bautismos|Vol 38|Bautismos-17 sept 1944—2 jun 1946|
112719959|112719959|112719959_000001|Bautismos_1940,Vol 35 - DGS(112719959)|Bautismos_1940,Vol 35 - DGS(112719959)|ES|Español|1940|Santa Rosa, Callao, Callao, Perú|Bautismos|Vol 35|Bautismos-20 may 1939—6 may 1940|
112719961|112719961|112719961_000001|Bautismos_1928,Vol 27 - DGS(112719961)|Bautismos_1928,Vol 27 - DGS(112719961)|ES|Español|1928|Santa Rosa, Callao, Callao, Perú|Bautismos|Vol 27|Bautismos-12 abr 1926—9 abr 1928|
112719962|112719962|112719962_000001|Bautismos_1923,Vol 24 - DGS(112719962)|Bautismos_1923,Vol 24 - DGS(112719962)|ES|Español|1923|Santa Rosa, Callao, Callao, Perú|Bautismos|Vol 24|Bautismos-12 ene 1923—30 jun 1923|
112719963|112719963|112719963_000001|Bautismos_1943,Vol 36 - DGS(112719963)|Bautismos_1943,Vol 36 - DGS(112719963)|ES|Español|1943|Santa Rosa, Callao, Callao, Perú|Bautismos|Vol 36|Bautismos-8 may 1940—23 may 1943|
112719964|112719964|112719964_000001|Bautismos_1908,Vol 16 - DGS(112719964)|Bautismos_1908,Vol 16 - DGS(112719964)|ES|Español|1908|Santa Rosa, Callao, Callao, Perú|Bautismos|Vol 16|Bautismos-27 ago 1906—3 oct 1908|
112719966|112719966|112719966_000001|Bautismos_1881,Vol 5 - DGS(112719966)|Bautismos_1881,Vol 5 - DGS(112719966)|ES|Español|1881|Santa Rosa, Callao, Callao, Perú|Bautismos|Vol 5|Bautismos-1880—1881|
112719968|112719968|112719968_000001|Bautismos_1879,Vol 4 - DGS(112719968)|Bautismos_1879,Vol 4 - DGS(112719968)|ES|Español|1879|Santa Rosa, Callao, Callao, Perú|Bautismos|Vol 4|Bautismos-16 dic 1876—9 dic 1879|
112719969|112719969|112719969_000001|Bautismos_1901,Vol 13 - DGS(112719969)|Bautismos_1901,Vol 13 - DGS(112719969)|ES|Español|1901|Santa Rosa, Callao, Callao, Perú|Bautismos|Vol 13|Bautismos-12 ago 1889—1 nov 1901|
112719970|112719970|112719970_000001|Bautismos_1894,Vol 10 - DGS(112719970)|Bautismos_1894,Vol 10 - DGS(112719970)|ES|Español|1894|Santa Rosa, Callao, Callao, Perú|Bautismos|Vol 10|Bautismos-1 may 1892—15 may 1894|
112719974|112719974|112719974_000001|Bautismos_1957,Vol 18 - DGS(112719974)|Bautismos_1957,Vol 18 - DGS(112719974)|ES|Español|1957|San José, Bellavista, Callao, Callao, Perú|Bautismos|Vol 18|Bautismos-may 1957—dic 1957|
112719976|112719976|112719976_000001|Bautismos_1971,Vol 37 - DGS(112719976)|Bautismos_1971,Vol 37 - DGS(112719976)|ES|Español|1971|San José, Bellavista, Callao, Callao, Perú|Bautismos|Vol 37|Bautismos-1970—1971|
112719977|112719977|112719977_000001|Bautismos_1891,Vol 8 - DGS(112719977)|Bautismos_1891,Vol 8 - DGS(112719977)|ES|Español|1891|Santa Rosa, Callao, Callao, Perú|Bautismos|Vol 8|Bautismos-14 dic 1886—1 mar 1891|
112719978|112719978|112719978_000001|Bautismos_1899,Vol 12 - DGS(112719978)|Bautismos_1899,Vol 12 - DGS(112719978)|ES|Español|1899|Santa Rosa, Callao, Callao, Perú|Bautismos|Vol 12|Bautismos-14 abr 1896—12 ago 1899|
112719979|112719979|112719979_000001|Bautismos_1957,Vol 17 - DGS(112719979)|Bautismos_1957,Vol 17 - DGS(112719979)|ES|Español|1957|San José, Bellavista, Callao, Callao, Perú|Bautismos|Vol 17|Bautismos-feb 1956—may 1957|
112719980|112719980|112719980_000001|Bautismos_1956,Vol 16 - DGS(112719980)|Bautismos_1956,Vol 16 - DGS(112719980)|ES|Español|1956|San José, Bellavista, Callao, Callao, Perú|Bautismos|Vol 16|Bautismos-nov 1954—dic 1956|
112719981|112719981|112719981_000001|Bautismos_1954,Vol 15 - DGS(112719981)|Bautismos_1954,Vol 15 - DGS(112719981)|ES|Español|1954|San José, Bellavista, Callao, Callao, Perú|Bautismos|Vol 15|Bautismos-oct 1953—nov 1954|
112719982|112719982|112719982_000001|Bautismos_1970,Vol 36 - DGS(112719982)|Bautismos_1970,Vol 36 - DGS(112719982)|ES|Español|1970|San José, Bellavista, Callao, Callao, Perú|Bautismos|Vol 36|Bautismos-1969—1970|
112719984|112719984|112719984_000001|Bautismos_1953,Vol 14 - DGS(112719984)|Bautismos_1953,Vol 14 - DGS(112719984)|ES|Español|1953|San José, Bellavista, Callao, Callao, Perú|Bautismos|Vol 14|Bautismos-jun 1952—oct 1953|
112719985|112719985|112719985_000001|Bautismos_1969,Vol 35 - DGS(112719985)|Bautismos_1969,Vol 35 - DGS(112719985)|ES|Español|1969|San José, Bellavista, Callao, Callao, Perú|Bautismos|Vol 35|Bautismos-1969|
112719988|112719988|112719988_000001|Bautismos_1969,Vol 34 - DGS(112719988)|Bautismos_1969,Vol 34 - DGS(112719988)|ES|Español|1969|San José, Bellavista, Callao, Callao, Perú|Bautismos|Vol 34|Bautismos-1968—1969|
112719989|112719989|112719989_000001|Bautismos_1945,Vol 8 - DGS(112719989)|Bautismos_1945,Vol 8 - DGS(112719989)|ES|Español|1945|San José, Bellavista, Callao, Callao, Perú|Bautismos|Vol 8|Bautismos-oct 1943—dic 1945|
112719990|112719990|112719990_000001|Bautismos_1947,Vol 9 - DGS(112719990)|Bautismos_1947,Vol 9 - DGS(112719990)|ES|Español|1947|San José, Bellavista, Callao, Callao, Perú|Bautismos|Vol 9|Bautismos-dic 1945—sept 1947|
112719991|112719991|112719991_000001|Bautismos_1949,Vol 10 - DGS(112719991)|Bautismos_1949,Vol 10 - DGS(112719991)|ES|Español|1949|San José, Bellavista, Callao, Callao, Perú|Bautismos|Vol 10|Bautismos-sept 1947—feb 1949|
112719993|112719993|112719993_000001|Bautismos_1959,Vol 19 - DGS(112719993)|Bautismos_1959,Vol 19 - DGS(112719993)|ES|Español|1959|San José, Bellavista, Callao, Callao, Perú|Bautismos|Vol 19|Bautismos-ene 1958—abr 1959|
112719994|112719994|112719994_000001|Bautismos_1959,Vol 20 - DGS(112719994)|Bautismos_1959,Vol 20 - DGS(112719994)|ES|Español|1959|San José, Bellavista, Callao, Callao, Perú|Bautismos|Vol 20|Bautismos-abr 1959—dic 1959|
112719996|112719996|112719996_000001|Bautismos_1938,Vol 2 - DGS(112719996)|Bautismos_1938,Vol 2 - DGS(112719996)|ES|Español|1938|San José, Bellavista, Callao, Callao, Perú|Bautismos|Vol 2|Bautismos-1932—1938|
112719997|112719997|112719997_000001|Bautismos_1961,Vol 21 - DGS(112719997)|Bautismos_1961,Vol 21 - DGS(112719997)|ES|Español|1961|San José, Bellavista, Callao, Callao, Perú|Bautismos|Vol 21|Bautismos-dic 1959—ene 1961|
112719998|112719998|112719998_000001|Bautismos_1932,Vol 1 - DGS(112719998)|Bautismos_1932,Vol 1 - DGS(112719998)|ES|Español|1932|San José, Bellavista, Callao, Callao, Perú|Bautismos|Vol 1|Bautismos-ene 1916—may 1932|
112719999|112719999|112719999_000001|Bautismos_1940,Vol 3 - DGS(112719999)|Bautismos_1940,Vol 3 - DGS(112719999)|ES|Español|1940|San José, Bellavista, Callao, Callao, Perú|Bautismos|Vol 3|Bautismos-ene 1939—jun 1940|
112720004|112720004|112720004_000001|Bautismos_1943,Vol 6 - DGS(112720004)|Bautismos_1943,Vol 6 - DGS(112720004)|ES|Español|1943|San José, Bellavista, Callao, Callao, Perú|Bautismos|Vol 6|Bautismos-ene 1942—ene 1943|
112720012|112720012|112720012_000001|Bautismos_1963,Vol 25 - DGS(112720012)|Bautismos_1963,Vol 25 - DGS(112720012)|ES|Español|1963|San José, Bellavista, Callao, Callao, Perú|Bautismos|Vol 25|Bautismos-ene 1963—sept 1963|
112720014|112720014|112720014_000001|Bautismos_1941,Vol 4 - DGS(112720014)|Bautismos_1941,Vol 4 - DGS(112720014)|ES|Español|1941|San José, Bellavista, Callao, Callao, Perú|Bautismos|Vol 4|Bautismos-jun 1940—feb 1941|
112720019|112720019|112720019_000001|Bautismos_1943,Vol 7 - DGS(112720019)|Bautismos_1943,Vol 7 - DGS(112720019)|ES|Español|1943|San José, Bellavista, Callao, Callao, Perú|Bautismos|Vol 7|Bautismos-ene 1943—oct 1943|
112720025|112720025|112720025_000001|Matrimonios parroquiales_1942,Vol 1   - DGS(112720025)|Matrimonios parroquiales_1942,Vol 1   - DGS(112720025)|ES|Español|1942|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonios parroquiales|Vol 1  |Matrimonios parroquiales-1934—1942|
112720027|112720027|112720027_000001|Matrimonios parroquiales_1929,Vol 12    - DGS(112720027)|Matrimonios parroquiales_1929,Vol 12    - DGS(112720027)|ES|Español|1929|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonios parroquiales|Vol 12   |Matrimonios parroquiales-1921—1929|
112720035|112720035|112720035_000001|Matrimonios parroquiales_1948,Vol 1    - DGS(112720035)|Matrimonios parroquiales_1948,Vol 1    - DGS(112720035)|ES|Español|1948|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonios parroquiales|Vol 1   |Matrimonios parroquiales-1944—1948|
112720037|112720037|112720037_000001|Matrimonios parroquiales_1908,Vol 9 - DGS(112720037)|Matrimonios parroquiales_1908,Vol 9 - DGS(112720037)|ES|Español|1908|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonios parroquiales|Vol 9|Matrimonios parroquiales-1903—1908|
112720052|112720052|112720052_000001|Índices de matrimonios parroquiales_1938,Vol 1 - DGS(112720052)|Índices de matrimonios parroquiales_1938,Vol 1 - DGS(112720052)|ES|Español|1938|Matriz Catedral Del Callao, Callao, Callao, Perú|Índices de matrimonios parroquiales|Vol 1|Índices de matrimonios parroquiales-1819—1938|
112720055|112720055|112720055_000001|Índices de matrimonios parroquiales_2018,Vol 2 - DGS(112720055)|Índices de matrimonios parroquiales_2018,Vol 2 - DGS(112720055)|ES|Español|2018|Matriz Catedral Del Callao, Callao, Callao, Perú|Índices de matrimonios parroquiales|Vol 2|Índices de matrimonios parroquiales-1938—2018|
112720061|112720061|112720061_000001|Índices de matrimonios parroquiales_1950,- - DGS(112720061)|Índices de matrimonios parroquiales_1950,- - DGS(112720061)|ES|Español|1950|Santa Rosa, Callao, Callao, Perú|Índices de matrimonios parroquiales|-|Índices de matrimonios parroquiales-1920—1950|
112720067|112720067|112720067_000001|Índices de matrimonios parroquiales_1970,- - DGS(112720067)|Índices de matrimonios parroquiales_1970,- - DGS(112720067)|ES|Español|1970|Santa Rosa, Callao, Callao, Perú|Índices de matrimonios parroquiales|-|Índices de matrimonios parroquiales-1950—1970|
112720069|112720069|112720069_000001|Informaciones matrimoniales_1963,15-1 - DGS(112720069)|Informaciones matrimoniales_1963,15-1 - DGS(112720069)|ES|Español|1963|Santa Rosa, Callao, Callao, Perú|Informaciones matrimoniales|15-1|Informaciones matrimoniales-26 dic 1962—5 may 1963|
112720071|112720071|112720071_000001|Informaciones matrimoniales_1948,Vol 11 - DGS(112720071)|Informaciones matrimoniales_1948,Vol 11 - DGS(112720071)|ES|Español|1948|Santa Rosa, Callao, Callao, Perú|Informaciones matrimoniales|Vol 11|Informaciones matrimoniales-17 feb 1946—1 feb 1948|
112720073|112720073|112720073_000001|Expedientes para la rectificación de bautismos_2015,- - DGS(112720073)|Expedientes para la rectificación de bautismos_2015,- - DGS(112720073)|ES|Español|2015|Diócesis del Callao, Perú|Expedientes para la rectificación de bautismos|-|Expedientes para la rectificación de bautismos-2014—2015|
112720074|112720074|112720074_000001|Expedientes para la rectificación de bautismos_2015,2015 III - DGS(112720074)|Expedientes para la rectificación de bautismos_2015,2015 III - DGS(112720074)|ES|Español|2015|Diócesis del Callao, Perú|Expedientes para la rectificación de bautismos|2015 III|Expedientes para la rectificación de bautismos-2015|
112720075|112720075|112720075_000001|Informaciones matrimoniales_1944,Vol 9 - DGS(112720075)|Informaciones matrimoniales_1944,Vol 9 - DGS(112720075)|ES|Español|1944|Santa Rosa, Callao, Callao, Perú|Informaciones matrimoniales|Vol 9|Informaciones matrimoniales-1 nov 1942—6 ene 1944|
112720076|112720076|112720076_000001|Expedientes para la rectificación de bautismos_2015,2015 II - DGS(112720076)|Expedientes para la rectificación de bautismos_2015,2015 II - DGS(112720076)|ES|Español|2015|Diócesis del Callao, Perú|Expedientes para la rectificación de bautismos|2015 II|Expedientes para la rectificación de bautismos-2015|
112720081|112720081|112720081_000001|Expedientes para la inscripción tardía de bautismos_2015,- - DGS(112720081)|Expedientes para la inscripción tardía de bautismos_2015,- - DGS(112720081)|ES|Español|2015|Diócesis del Callao, Perú|Expedientes para la inscripción tardía de bautismos|-|Expedientes para la inscripción tardía de bautismos-2014—2015|
112720090|112720090|112720090_000001|Informaciones matrimoniales_1952,12-2 - DGS(112720090)|Informaciones matrimoniales_1952,12-2 - DGS(112720090)|ES|Español|1952|Santa Rosa, Callao, Callao, Perú|Informaciones matrimoniales|12-2|Informaciones matrimoniales-19 sept 1951—2 jul 1952|
112720094|112720094|112720094_000001|Expedientes para la rectificación de bautismos_2014,- - DGS(112720094)|Expedientes para la rectificación de bautismos_2014,- - DGS(112720094)|ES|Español|2014|Diócesis del Callao, Perú|Expedientes para la rectificación de bautismos|-|Expedientes para la rectificación de bautismos-2014|
112720107|112720107|112720107_000001|Expedientes para la inscripción tardía de bautismos_2016,- - DGS(112720107)|Expedientes para la inscripción tardía de bautismos_2016,- - DGS(112720107)|ES|Español|2016|Diócesis del Callao, Perú|Expedientes para la inscripción tardía de bautismos|-|Expedientes para la inscripción tardía de bautismos-2015—2016|
112729976|112729976|112729976_000001|Informaciones matrimoniales_1962,14-7 - DGS(112729976)|Informaciones matrimoniales_1962,14-7 - DGS(112729976)|ES|Español|1962|Santa Rosa, Callao, Callao, Perú|Informaciones matrimoniales|14-7|Informaciones matrimoniales-31 dic 1961—22 abr 1962|
112730503|112730503|112730503_000001|Informaciones matrimoniales_1961,14-6 - DGS(112730503)|Informaciones matrimoniales_1961,14-6 - DGS(112730503)|ES|Español|1961|Santa Rosa, Callao, Callao, Perú|Informaciones matrimoniales|14-6|Informaciones matrimoniales-30 ago 1961—31 dic 1961|
