uad|dgs|folder|archive_reference|record_title|language_title|language|dates|locality|record_type|volume|event_type|
106794021|106794021|106794021_000001|Bautismos_9_18 may 1961–16 sep 1970,Vol 9 - DGS(106794021)|Bautismos_9_18 may 1961–16 sep 1970,Vol 9 - DGS(106794021)|ES|Español|1970|Señor de Locumba, Locumba, Locumba, Jorge Basadre, Tacna, Perú|Bautismos|Vol 9|Bautismos-1961—1970|
106794022|106794022|106794022_000001|Bautismos_8_3 may 1959–19 may 1961,Vol 8 - DGS(106794022)|Bautismos_8_3 may 1959–19 may 1961,Vol 8 - DGS(106794022)|ES|Español|1961|Señor de Locumba, Locumba, Locumba, Jorge Basadre, Tacna, Perú|Bautismos|Vol 8|Bautismos-1959—1961|
106794023|106794023|106794023_000001|Bautismos_2_12 nov 1945–6 ene 1949,Vol 2 - DGS(106794023)|Bautismos_2_12 nov 1945–6 ene 1949,Vol 2 - DGS(106794023)|ES|Español|1949|Señor de Locumba, Locumba, Locumba, Jorge Basadre, Tacna, Perú|Bautismos|Vol 2|Bautismos-1945—1949|
106794024|106794024|106794024_000001|Bautismos_11_27 abr 1986–22 ago 2012,Vol 11 - DGS(106794024)|Bautismos_11_27 abr 1986–22 ago 2012,Vol 11 - DGS(106794024)|ES|Español|2012|Señor de Locumba, Locumba, Locumba, Jorge Basadre, Tacna, Perú|Bautismos|Vol 11|Bautismos-1986—2012|
106794025|106794025|106794025_000001|Bautismos_10_9 sep 1970–27 abr 1986,Vol 10 - DGS(106794025)|Bautismos_10_9 sep 1970–27 abr 1986,Vol 10 - DGS(106794025)|ES|Español|1986|Señor de Locumba, Locumba, Locumba, Jorge Basadre, Tacna, Perú|Bautismos|Vol 10|Bautismos-1970—1986|
106794026|106794026|106794026_000001|Bautismos y Confirmaciones _5_16 sep 1945–15 sep 1952,Vol 5 - DGS(106794026)|Bautismos y Confirmaciones _5_16 sep 1945–15 sep 1952,Vol 5 - DGS(106794026)|ES|Español|1952|Señor de Locumba, Locumba, Locumba, Jorge Basadre, Tacna, Perú|Bautismos- Defunciones parroquiales- Informaciones matrimoniales|Vol 5|Bautismos- Defunciones parroquiales- Informaciones matrimoniales-oct 1676—dic 1952|
106794027|106794027|106794027_000001|Confirmaciones_3_23 nov 2014–15 dic 2018,Vol 3 - DGS(106794027)|Confirmaciones_3_23 nov 2014–15 dic 2018,Vol 3 - DGS(106794027)|ES|Español|2018|Señor de Locumba, Locumba, Locumba, Jorge Basadre, Tacna, Perú|Confirmaciones|Vol 3|Confirmaciones-nov 2014—dic 2018|
106794028|106794028|106794028_000001|Confirmaciones_2_28 feb 1979–29 nov 2013,Vol 2 - DGS(106794028)|Confirmaciones_2_28 feb 1979–29 nov 2013,Vol 2 - DGS(106794028)|ES|Español|2013|Señor de Locumba, Locumba, Locumba, Jorge Basadre, Tacna, Perú|Confirmaciones|Vol 2|Confirmaciones-feb 1979—nov 2013|
106794029|106794029|106794029_000001|Confirmaciones_1_15 jun 1976–31 dic 2006,Vol 1 - DGS(106794029)|Confirmaciones_1_15 jun 1976–31 dic 2006,Vol 1 - DGS(106794029)|ES|Español|1993|Señor de Locumba, Locumba, Locumba, Jorge Basadre, Tacna, Perú|Confirmaciones|Vol 1|Confirmaciones-1992—1993|
106794030|106794030|106794030_000001|Matrimonios_1_12 jun 1902–17 sep 1956,Vol 1 - DGS(106794030)|Matrimonios_1_12 jun 1902–17 sep 1956,Vol 1 - DGS(106794030)|ES|Español|1956|Señor de Locumba, Locumba, Locumba, Jorge Basadre, Tacna, Perú|Matrimonios parroquiales|Vol 1|Matrimonios parroquiales-1931—1956|
106794031|106794031|106794031_000001|Matrimonios_3_23 dic 1999–29 dic 2018,Vol 3 - DGS(106794031)|Matrimonios_3_23 dic 1999–29 dic 2018,Vol 3 - DGS(106794031)|ES|Español|1999|Señor de Locumba, Locumba, Locumba, Jorge Basadre, Tacna, Perú|Matrimonios parroquiales|Vol 3|Matrimonios parroquiales-1999|
106794032|106794032|106794032_000001|Matrimonios_2_25 nov 1956–11 dic 1999,Vol 2 - DGS(106794032)|Matrimonios_2_25 nov 1956–11 dic 1999,Vol 2 - DGS(106794032)|ES|Español|1999|Señor de Locumba, Locumba, Locumba, Jorge Basadre, Tacna, Perú|Matrimonios parroquiales|Vol 2|Matrimonios parroquiales-1956—1999|
106868697|106868697|106868697_000001|Bautismos_6_29 jul 1915–19 ene 1930,Vol 6 - DGS(106868697)|Bautismos_6_29 jul 1915–19 ene 1930,Vol 6 - DGS(106868697)|ES|Español|1929|Ilabaya, Jorge Basadre, Tacna, Perú|Bautismos|Vol 6|Bautismos-1915—1929|
106868698|106868698|106868698_000001|Bautismos - Defunciones_10_15 oct 1914–29 jun 1990,Vol 10 - DGS(106868698)|Bautismos - Defunciones_10_15 oct 1914–29 jun 1990,Vol 10 - DGS(106868698)|ES|Español|1990|Ilabaya, Ilabaya, Jorge Basadre, Tacna, Perú|Bautismos- Defunciones parroquiales|Vol 10|Bautismos- Defunciones parroquiales-oct 1914—jun 1990|
106868699|106868699|106868699_000001|Bautismos Y Matrimonios_7 - 3_8 oct 1913–26 ago 1936,7 - 3 - DGS(106868699)|Bautismos Y Matrimonios_7 - 3_8 oct 1913–26 ago 1936,7 - 3 - DGS(106868699)|ES|Español|1936|Ilabaya, Ilabaya, Jorge Basadre, Tacna, Perú|Bautismos- Matrimonios parroquiales|7 - 3|Bautismos- Matrimonios parroquiales-oct 1913—ago 1936|
106868700|106868700|106868700_000001|Bautismos_5_28 mar 1904–29 jul 1915,Vol 5 - DGS(106868700)|Bautismos_5_28 mar 1904–29 jul 1915,Vol 5 - DGS(106868700)|ES|Español|1915|Ilabaya, Ilabaya, Jorge Basadre, Tacna, Perú|Bautismos|Vol 5|Bautismos-1904—1915|
106868701|106868701|106868701_000001|Bautismos_11_6 may 1965–28 oct 1999,Vol 11 - DGS(106868701)|Bautismos_11_6 may 1965–28 oct 1999,Vol 11 - DGS(106868701)|ES|Español|1999|Ilabaya, Ilabaya, Jorge Basadre, Tacna, Perú|Bautismos|Vol 11|Bautismos-1965—1999|
