uad      | dgs      | folder          | archive_reference                                                           | record_title                                                                | language_title| language| dates    | locality                                                                                                                   | record_type | volume   | event_type
106412818| 106412818| 106412818_000001| Bautismos 4 18 abr 1992–12 may 1995 - DGS(106412818)                        | Bautismos 4 18 abr 1992–12 may 1995 - DGS(106412818)                        | ES            | Español | 1995/1995| San José, Pachía, Pachía, Tacna, Tacna, Perú                                                                               | Bautizo     | 4        | Bautizo
106412819| 106412819| 106412819_000001| Bautismos 5 4 feb 1995–12 may 2001 - DGS(106412819)                         | Bautismos 5 4 feb 1995–12 may 2001 - DGS(106412819)                         | ES            | Español | 2001/2001| San José, Pachía, Pachía, Tacna, Tacna, Perú                                                                               | Bautizo     | 5        | Bautizo
106412820| 106412820| 106412820_000001| Bautismos 6 18 oct 2001–15 nov 2009 - DGS(106412820)                        | Bautismos 6 18 oct 2001–15 nov 2009 - DGS(106412820)                        | ES            | Español | 2009/2009| San José, Pachía, Pachía, Tacna, Tacna, Perú                                                                               | Bautizo     | 6        | Bautizo
106412821| 106412821| 106412821_000001| Bautismos 7 15 nov 2010–2 feb 2019 - DGS(106412821)                         | Bautismos 7 15 nov 2010–2 feb 2019 - DGS(106412821)                         | ES            | Español | 2019/2019| San José, Pachía, Pachía, Tacna, Tacna, Perú                                                                               | Bautizo     | 7        | Bautizo
106412822| 106412822| 106412822_000001| Bautismos 1 14 mar 1994–7 jun 1997 - DGS(106412822)                         | Bautismos 1 14 mar 1994–7 jun 1997 - DGS(106412822)                         | ES            | Español | 1994/1994| Nuestra Señora de la Natividad, Tacna, Tacna, Tacna, Tacna, Perú                                                           | Bautizo     | 1        | Bautizo
106412823| 106412823| 106412823_000001| Bautismos 2 8 jun 1997–31 oct 1998 - DGS(106412823)                         | Bautismos 2 8 jun 1997–31 oct 1998 - DGS(106412823)                         | ES            | Español | 1998/1998| Nuestra Señora de la Natividad, Tacna, Tacna, Tacna, Tacna, Perú                                                           | Bautizo     | 2        | Bautizo
106412824| 106412824| 106412824_000001| Bautismos 3 31 oct 1998–2 mar 2002 - DGS(106412824)                         | Bautismos 3 31 oct 1998–2 mar 2002 - DGS(106412824)                         | ES            | Español | 2002/2002| Nuestra Señora de la Natividad, Tacna, Tacna, Tacna, Tacna, Perú                                                           | Bautizo     | 3        | Bautizo
106412825| 106412825| 106412825_000001| Bautismos 4 2 mar 2002–31 ene 2009 - DGS(106412825)                         | Bautismos 4 2 mar 2002–31 ene 2009 - DGS(106412825)                         | ES            | Español | 2009/2009| Nuestra Señora de la Natividad, Tacna, Tacna, Tacna, Tacna, Perú                                                           | Bautizo     | 4        | Bautizo
106412826| 106412826| 106412826_000001| Bautismos 5 31 ene 2009–8 abr 2017 - DGS(106412826)                         | Bautismos 5 31 ene 2009–8 abr 2017 - DGS(106412826)                         | ES            | Español | 2017/2017| Nuestra Señora de la Natividad, Tacna, Tacna, Tacna, Tacna, Perú                                                           | Bautizo     | 5        | Bautizo
106412827| 106412827| 106412827_000001| Bautismos 6 29 abr 2017–12 ene 2019 - DGS(106412827)                        | Bautismos 6 29 abr 2017–12 ene 2019 - DGS(106412827)                        | ES            | Español | 2019/2019| Nuestra Señora de la Natividad, Tacna, Tacna, Tacna, Tacna, Perú                                                           | Bautizo     | 6        | Bautizo
106412828| 106412828| 106412828_000001| Bautismos 1 26 sep 1968–28 nov 1992 - DGS(106412828)                        | Bautismos 1 26 sep 1968–28 nov 1992 - DGS(106412828)                        | ES            | Español | 1992/1992| Nuestra Señora de las Mercedes, Pocollay, Pocollay, Tacna, Tacna, Perú                                                     | Bautizo     | 1        | Bautizo
106412829| 106412829| 106412829_000001| Bautismos 2 10 dic 1992–13 sep 2003 - DGS(106412829)                        | Bautismos 2 10 dic 1992–13 sep 2003 - DGS(106412829)                        | ES            | Español | 2003/2003| Nuestra Señora de las Mercedes, Pocollay, Pocollay, Tacna, Tacna, Perú                                                     | Bautizo     | 2        | Bautizo
106412830| 106412830| 106412830_000001| Bautismos 3 13 sep 2003–30 dic 2006 - DGS(106412830)                        | Bautismos 3 13 sep 2003–30 dic 2006 - DGS(106412830)                        | ES            | Español | 2006/2006| Nuestra Señora de las Mercedes, Pocollay, Pocollay, Tacna, Tacna, Perú                                                     | Bautizo     | 3        | Bautizo
106412831| 106412831| 106412831_000001| Bautismos 4 30 dic 2006–18 jun 2011 - DGS(106412831)                        | Bautismos 4 30 dic 2006–18 jun 2011 - DGS(106412831)                        | ES            | Español | 2011/2011| Nuestra Señora de las Mercedes, Pocollay, Pocollay, Tacna, Tacna, Perú                                                     | Bautizo     | 4        | Bautizo
106412832| 106412832| 106412832_000001| Bautismos 5 25 jun 2011–29 abr 2017 - DGS(106412832)                        | Bautismos 5 25 jun 2011–29 abr 2017 - DGS(106412832)                        | ES            | Español | 2017/2017| Nuestra Señora de las Mercedes, Pocollay, Pocollay, Tacna, Tacna, Perú                                                     | Bautizo     | 5        | Bautizo
106412833| 106412833| 106412833_000001| Bautismos 6 11 may 2017–26 feb 2019 - DGS(106412833)                        | Bautismos 6 11 may 2017–26 feb 2019 - DGS(106412833)                        | ES            | Español | 2019/2019| Nuestra Señora de las Mercedes, Pocollay, Pocollay, Tacna, Tacna, Perú                                                     | Bautizo     | 6        | Bautizo
106412834| 106412834| 106412834_000001| Bautismos PENAL 5 dic 2011–15 feb 2016 - DGS(106412834)                     | Bautismos PENAL 5 dic 2011–15 feb 2016 - DGS(106412834)                     | ES            | Español | 2016/2016| Nuestra Señora de las Mercedes, Pocollay, Pocollay, Tacna, Tacna, Perú                                                     | Bautizo     |          | Bautizo
106412835| 106412835| 106412835_000001| Confirmaciones 1 7 dic 2003–16 oct 2011 - DGS(106412835)                    | Confirmaciones 1 7 dic 2003–16 oct 2011 - DGS(106412835)                    | ES            | Español | 2011/2011| San José Misericordioso, Eduardo Pérez Gamboa, Coronel Gregorio Albarracín Lanchipa, Tacna, Tacna, Perú                    | Confirmación| 1        | Confirmación
106412836| 106412836| 106412836_000001| Confirmaciones 2 4 dic 2011–30 dic 2016 - DGS(106412836)                    | Confirmaciones 2 4 dic 2011–30 dic 2016 - DGS(106412836)                    | ES            | Español | 2016/2016| Moquegua, Mariscal Nieto, Moquegua, Perú                                                                                   | Confirmación| 2        | Confirmación
106412837| 106412837| 106412837_000001| Confirmaciones y Bautizo 1 17 nov 1992–24 jul 2005 - DGS(106412837)         | Confirmaciones y Bautizo 1 17 nov 1992–24 jul 2005 - DGS(106412837)         | ES            | Español | 1993/1993| Moquegua, Mariscal Nieto, Moquegua, Perú                                                                                   | Confirmación| 1        | Confirmación
106412838| 106412838| 106412838_000001| Confirmaciones 2 28 dic 2015–17 nov 2018 - DGS(106412838)                   | Confirmaciones 2 28 dic 2015–17 nov 2018 - DGS(106412838)                   | ES            | Español | 2015/2015| Pachía, Pachía, Tacna, Tacna, Perú                                                                                         | Confirmación| 2        | Confirmación
106412839| 106412839| 106412839_000001| Confirmaciones 1 28 sep 1969–23 dic 2017 - DGS(106412839)                   | Confirmaciones 1 28 sep 1969–23 dic 2017 - DGS(106412839)                   | ES            | Español | 1969/1969| Nuestra Señora de las Mercedes, Pocollay, Pocollay, Tacna, Tacna, Perú                                                     | Confirmación| 1        | Confirmación
106412840| 106412840| 106412840_000001| Confirmaciones 2 23 dic 2017–22 dic 2018 - DGS(106412840)                   | Confirmaciones 2 23 dic 2017–22 dic 2018 - DGS(106412840)                   | ES            | Español | 2018/2018| Nuestra Señora de las Mercedes, Pocollay, Pocollay, Tacna, Tacna, Perú                                                     | Confirmación| 2        | Confirmación
106412841| 106412841| 106412841_000001| Matrimonios 1 30 ago 2003–19 ene 2019 - DGS(106412841)                      | Matrimonios 1 30 ago 2003–19 ene 2019 - DGS(106412841)                      | ES            | Español | 2019/2019| Santa Rosa de Lima, Tacna, Tacna, Tacna, Tacna, Perú                                                                       | Matrimonio  | 1        | Matrimonio
106412842| 106412842| 106412842_000001| Matrimonios 1 28 may 1951–1969 - DGS(106412842)                             | Matrimonios 1 28 may 1951–1969 - DGS(106412842)                             | ES            | Español | 1969/1969| San José, Pachía, Pachía, Tacna, Tacna, Perú                                                                               | Matrimonio  | 1        | Matrimonio
106412843| 106412843| 106412843_000001| Matrimonios 2 25 dic 1966–15 ene 1983 - DGS(106412843)                      | Matrimonios 2 25 dic 1966–15 ene 1983 - DGS(106412843)                      | ES            | Español | 1983/1983| San José, Pachía, Pachía, Tacna, Tacna, Perú                                                                               | Matrimonio  | 2        | Matrimonio
106412844| 106412844| 106412844_000001| Matrimonios 3 13 sep 1974–28 jun 2003 - DGS(106412844)                      | Matrimonios 3 13 sep 1974–28 jun 2003 - DGS(106412844)                      | ES            | Español | 2004/2004| San José, Pachía, Pachía, Tacna, Tacna, Perú                                                                               | Matrimonio  | 3        | Matrimonio
106412845| 106412845| 106412845_000001| Matrimonios 4 19 jun 2004–22 dic 2018 - DGS(106412845)                      | Matrimonios 4 19 jun 2004–22 dic 2018 - DGS(106412845)                      | ES            | Español | 2004/2004| San José, Pachía, Pachía, Tacna, Tacna, Perú                                                                               | Matrimonio  | 4        | Matrimonio
106412846| 106412846| 106412846_000001| Matrimonios 1 12 may 1994–26 ene 2019 - DGS(106412846)                      | Matrimonios 1 12 may 1994–26 ene 2019 - DGS(106412846)                      | ES            | Español | 1994/1994| Zepita, Zepita, Chucuito, Puno, Perú                                                                                       | Matrimonio  | 1        | Matrimonio
106412847| 106412847| 106412847_000001| Matrimonios 1 31 jul 1968–12 oct 2013 - DGS(106412847)                      | Matrimonios 1 31 jul 1968–12 oct 2013 - DGS(106412847)                      | ES            | Español | 2013/2013| Nuestra Señora de las Mercedes, Pocollay, Pocollay, Tacna, Tacna, Perú                                                     | Matrimonio  | 1        | Matrimonio
106412848| 106412848| 106412848_000001| Matrimonios 2 28 sep 2013–16 feb 2019 - DGS(106412848)                      | Matrimonios 2 28 sep 2013–16 feb 2019 - DGS(106412848)                      | ES            | Español | 2019/2019| Nuestra Señora de las Mercedes, Pocollay, Pocollay, Tacna, Tacna, Perú                                                     | Matrimonio  | 2        | Matrimonio
106412905| 106412905| 106412905_000001| Bautismos 1 18 jul 2004–30 nov 2013 - DGS(106412905)                        | Bautismos 1 18 jul 2004–30 nov 2013 - DGS(106412905)                        | ES            | Español | 2013/2013| Santa María Madre de los Pobres, Pampas de Viñani, Coronel Gregorio Albarracín Lanchipa, Tacna, Tacna, Perú                | Bautizo     | 1        | Bautizo
106412906| 106412906| 106412906_000001| Bautismos 2 5 dic 2013–1 oct 2016 - DGS(106412906)                          | Bautismos 2 5 dic 2013–1 oct 2016 - DGS(106412906)                          | ES            | Español | 2016/2016| Santa María Madre de los Pobres, Pampas de Viñani, Coronel Gregorio Albarracín Lanchipa, Tacna, Tacna, Perú                | Bautizo     | 2        | Bautizo
106412907| 106412907| 106412907_000001| Bautismos 3 1 oct 2016–2 mar 2019 - DGS(106412907)                          | Bautismos 3 1 oct 2016–2 mar 2019 - DGS(106412907)                          | ES            | Español | 2019/2019| Santa María Madre de los Pobres, Pampas de Viñani, Coronel Gregorio Albarracín Lanchipa, Tacna, Tacna, Perú                | Bautizo     | 3        | Bautizo
106412908| 106412908| 106412908_000001| Bautismos 18 1903–1906 - DGS(106412908)                                     | Bautismos 18 1903–1906 - DGS(106412908)                                     | ES            | Español | 1906/1906| Ilabaya, Ilabaya, Jorge Basadre, Tacna, Perú                                                                               | Bautizo     | 18       | Bautizo
106412909| 106412909| 106412909_000001| Bautismos 3 jul 1945–feb 1946 - DGS(106412909)                              | Bautismos 3 jul 1945–feb 1946 - DGS(106412909)                              | ES            | Español | 1946/1946| San Agustin, Torata, Mariscal Nieto, Moquegua, Perú                                                                        | Bautizo     | 3        | Bautizo
106412910| 106412910| 106412910_000001| Bautismos - DGS(106412910)                                                  | Bautismos - DGS(106412910)                                                  | ES            | Español | 1981/1981| Ichuña, Ichuña, General Sánchez Cerro, Moquegua, Perú                                                                      | Matrimonio  |          | Matrimonio
106412911| 106412911| 106412911_000001| Bautismos 1 1 jul 1945–12 ene 1950 - DGS(106412911)                         | Bautismos 1 1 jul 1945–12 ene 1950 - DGS(106412911)                         | ES            | Español | 1950/1950| San Jerónimo, Ilo, Ilo, Moquegua, Perú                                                                                     | Bautizo     | 1        | Bautizo
106412912| 106412912| 106412912_000001| Confirmaciones 1 28 oct 1900–12 dic 1965 - DGS(106412912)                   | Confirmaciones 1 28 oct 1900–12 dic 1965 - DGS(106412912)                   | ES            | Español | 1965/1965| Ilabaya, Ilabaya, Jorge Basadre, Tacna, Perú                                                                               | Confirmación| 1        | Confirmación
106412913| 106412913| 106412913_000001| Confirmaciones 2 28 oct 1900–12 dic 1965 - DGS(106412913)                   | Confirmaciones 2 28 oct 1900–12 dic 1965 - DGS(106412913)                   | ES            | Español | 1972/1972| Ilabaya, Ilabaya, Jorge Basadre, Tacna, Perú                                                                               | Confirmación| 2        | Confirmación
106412914| 106412914| 106412914_000001| Confirmaciones 3 8 dic 1972–25 nov 1990 - DGS(106412914)                    | Confirmaciones 3 8 dic 1972–25 nov 1990 - DGS(106412914)                    | ES            | Español | 1989/1989| Moquegua, Mariscal Nieto, Moquegua, Perú                                                                                   | Confirmación| 3        | Confirmación
106412915| 106412915| 106412915_000001| Confirmaciones 4 24 nov 1970–10 dic 2000 - DGS(106412915)                   | Confirmaciones 4 24 nov 1970–10 dic 2000 - DGS(106412915)                   | ES            | Español | 2000/2000| Moquegua, Mariscal Nieto, Moquegua, Perú                                                                                   | Confirmación| 4        | Confirmación
106412916| 106412916| 106412916_000001| Confirmaciones 1 19 dic 2004–18 dic 2016 - DGS(106412916)                   | Confirmaciones 1 19 dic 2004–18 dic 2016 - DGS(106412916)                   | ES            | Español | 2018/2018| Santa María Madre de los Pobres, Pampas de Viñani, Coronel Gregorio Albarracín Lanchipa, Tacna, Tacna, Perú                | Confirmación| 1        | Confirmación
106412917| 106412917| 106412917_000001| Confirmaciones 1949-1968 3 oct 1949–19 oct 1968 - DGS(106412917)            | Confirmaciones 1949-1968 3 oct 1949–19 oct 1968 - DGS(106412917)            | ES            | Español | 1949/1949| Puquina, General Sánchez Cerro, Moquegua, Perú                                                                             | Confirmación| 1949-1968| Confirmación
106412918| 106412918| 106412918_000001| Matrimonios 10 20 ene 1947–15 may 1954 - DGS(106412918)                     | Matrimonios 10 20 ene 1947–15 may 1954 - DGS(106412918)                     | ES            | Español | 1954/1954| Ubinas, General Sánchez Cerro, Moquegua, Perú                                                                              | Matrimonio  | 10       | Matrimonio
106412919| 106412919| 106412919_000001| Matrimonios 10 30 dic 2004–2 feb 2019 - DGS(106412919)                      | Matrimonios 10 30 dic 2004–2 feb 2019 - DGS(106412919)                      | ES            | Español | 2019/2019| Santa María Madre de los Pobres, Pampas de Viñani, Coronel Gregorio Albarracín Lanchipa, Tacna, Tacna, Perú                | Matrimonio  | 10       | Matrimonio
106412920| 106412920| 106412920_000001| Defunciones 2 23 mar 1909–8 may 1920 - DGS(106412920)                       | Defunciones 2 23 mar 1909–8 may 1920 - DGS(106412920)                       | ES            | Español | 1920/1920| Inmaculada Concepción, Ubinas, General Sánchez Cerro, Moquegua, Perú                                                       | Defunción   | 2        | Defunción
106412921| 106412921| 106412921_000001| Defunciones 3 15 jun 1920–4 mar 1928 - DGS(106412921)                       | Defunciones 3 15 jun 1920–4 mar 1928 - DGS(106412921)                       | ES            | Español | 1928/1928| Inmaculada Concepción, Ubinas, General Sánchez Cerro, Moquegua, Perú                                                       | Defunción   | 3        | Defunción
106412922| 106412922| 106412922_000001| Defunciones 4 1928–4 mar 1937 - DGS(106412922)                              | Defunciones 4 1928–4 mar 1937 - DGS(106412922)                              | ES            | Español | 1937/1937| Inmaculada Concepción, Ubinas, General Sánchez Cerro, Moquegua, Perú                                                       | Defunción   | 4        | Defunción
106412923| 106412923| 106412923_000001| Defunciones 11 15 sep 1930–24 jul 1941 - DGS(106412923)                     | Defunciones 11 15 sep 1930–24 jul 1941 - DGS(106412923)                     | ES            | Español | 1941/1941| Santísimo Salvador, Puquina, Puquina, General Sánchez Cerro, Moquegua, Perú                                                | Defunción   | 11       | Defunción
106412924| 106412924| 106412924_000001| Defunciones 12 16 nov 1944–27 sep 1983 - DGS(106412924)                     | Defunciones 12 16 nov 1944–27 sep 1983 - DGS(106412924)                     | ES            | Español | 1981/1981| Puquina, Puquina, General Sánchez Cerro, Moquegua, Perú                                                                    | Defunción   | 12       | Defunción
106412925| 106412925| 106412925_000001| Expedientes Matrimoniales 1975 1975 - DGS(106412925)                        | Expedientes Matrimoniales 1975 1975 - DGS(106412925)                        | ES            | Español | 1975/1975| Ichuña, Ichuña, General Sánchez Cerro, Moquegua, Perú                                                                      | Matrimonio  | 1975     | Matrimonio
106549566| 106549566| 106549566_000001| Bautismos 1 19 abr 1958–26 mar 1960 - DGS(106549566)                        | Bautismos 1 19 abr 1958–26 mar 1960 - DGS(106549566)                        | ES            | Español | 1963/1963| Moquegua, Moquegua, Mariscal Nieto, Moquegua, Perú                                                                         | Bautizo     | 1        | Bautizo
106549567| 106549567| 106549567_000001| Bautismos 2 14 oct 1973–8 jun 1979 - DGS(106549567)                         | Bautismos 2 14 oct 1973–8 jun 1979 - DGS(106549567)                         | ES            | Español | 1969/1969| Moquegua, Moquegua, Mariscal Nieto, Moquegua, Perú                                                                         | Bautizo     | 2        | Bautizo
106549568| 106549568| 106549568_000001| Bautismos 3 22 jun 1969–4 ene 1975 - DGS(106549568)                         | Bautismos 3 22 jun 1969–4 ene 1975 - DGS(106549568)                         | ES            | Español | 1975/1975| Moquegua, Moquegua, Mariscal Nieto, Moquegua, Perú                                                                         | Bautizo     | 3        | Bautizo
106549569| 106549569| 106549569_000001| Bautismos 44 10 oct 1920–11 jun 1926 - DGS(106549569)                       | Bautismos 44 10 oct 1920–11 jun 1926 - DGS(106549569)                       | ES            | Español | 1926/1926| Moquegua, Moquegua, Mariscal Nieto, Moquegua, Perú                                                                         | Bautizo     | 44       | Bautizo
106549570| 106549570| 106549570_000001| Bautismos 45 11 jun 1926–25 dic 1935 - DGS(106549570)                       | Bautismos 45 11 jun 1926–25 dic 1935 - DGS(106549570)                       | ES            | Español | 1935/1935| Moquegua, Moquegua, Mariscal Nieto, Moquegua, Perú                                                                         | Bautizo     | 45       | Bautizo
106549571| 106549571| 106549571_000001| Bautismos 46 26 dic 1935–25 jun 1938 - DGS(106549571)                       | Bautismos 46 26 dic 1935–25 jun 1938 - DGS(106549571)                       | ES            | Español | 1938/1938| Moquegua, Moquegua, Mariscal Nieto, Moquegua, Perú                                                                         | Bautizo     | 46       | Bautizo
106549572| 106549572| 106549572_000001| Bautismos 47 25 jun 1938–31 dic 1942 - DGS(106549572)                       | Bautismos 47 25 jun 1938–31 dic 1942 - DGS(106549572)                       | ES            | Español | 1942/1942| Moquegua, Moquegua, Mariscal Nieto, Moquegua, Perú                                                                         | Bautizo     | 47       | Bautizo
106549573| 106549573| 106549573_000001| Bautismos 48 1 ene 1943–10 mar 1945 - DGS(106549573)                        | Bautismos 48 1 ene 1943–10 mar 1945 - DGS(106549573)                        | ES            | Español | 1949/1949| Moquegua, Moquegua, Mariscal Nieto, Moquegua, Perú                                                                         | Bautizo     | 48       | Bautizo
106549574| 106549574| 106549574_000001| Bautismos 49 21 ene 1949–10 ene 1953 - DGS(106549574)                       | Bautismos 49 21 ene 1949–10 ene 1953 - DGS(106549574)                       | ES            | Español | 1951/1951| Moquegua, Moquegua, Mariscal Nieto, Moquegua, Perú                                                                         | Bautizo     | 49       | Bautizo
106549575| 106549575| 106549575_000001| Bautismos 50 1 ene 1952–29 jun 1954 - DGS(106549575)                        | Bautismos 50 1 ene 1952–29 jun 1954 - DGS(106549575)                        | ES            | Español | 1954/1954| Moquegua, Moquegua, Mariscal Nieto, Moquegua, Perú                                                                         | Bautizo     | 50       | Bautizo
106549576| 106549576| 106549576_000001| Bautismos 51 1 jul 1954–10 jul 1958 - DGS(106549576)                        | Bautismos 51 1 jul 1954–10 jul 1958 - DGS(106549576)                        | ES            | Español | 1958/1958| Moquegua, Moquegua, Mariscal Nieto, Moquegua, Perú                                                                         | Bautizo     | 51       | Bautizo
106549577| 106549577| 106549577_000001| Bautismos 52 14 jul 1958–14 ago 1959 - DGS(106549577)                       | Bautismos 52 14 jul 1958–14 ago 1959 - DGS(106549577)                       | ES            | Español | 1959/1959| Moquegua, Moquegua, Mariscal Nieto, Moquegua, Perú                                                                         | Bautizo     | 52       | Bautizo
106549578| 106549578| 106549578_000001| Bautismos 53 15 ago 1959–2 ago 1964 - DGS(106549578)                        | Bautismos 53 15 ago 1959–2 ago 1964 - DGS(106549578)                        | ES            | Español | 1964/1964| Moquegua, Moquegua, Mariscal Nieto, Moquegua, Perú                                                                         | Bautizo     | 53       | Bautizo
106549579| 106549579| 106549579_000001| Bautismos 54 3 ago 1964–13 abr 1967 - DGS(106549579)                        | Bautismos 54 3 ago 1964–13 abr 1967 - DGS(106549579)                        | ES            | Español | 1967/1967| Moquegua, Moquegua, Mariscal Nieto, Moquegua, Perú                                                                         | Bautizo     | 54       | Bautizo
106549580| 106549580| 106549580_000001| Bautismos 55 15 abr 1967–14 jul 1970 - DGS(106549580)                       | Bautismos 55 15 abr 1967–14 jul 1970 - DGS(106549580)                       | ES            | Español | 1970/1970| Moquegua, Moquegua, Mariscal Nieto, Moquegua, Perú                                                                         | Bautizo     | 55       | Bautizo
106549581| 106549581| 106549581_000001| Bautismos 56 23 jul 1970–23 oct 1977 - DGS(106549581)                       | Bautismos 56 23 jul 1970–23 oct 1977 - DGS(106549581)                       | ES            | Español | 1977/1977| Moquegua, Moquegua, Mariscal Nieto, Moquegua, Perú                                                                         | Bautizo     | 56       | Bautizo
106549582| 106549582| 106549582_000001| Bautismos 57 23 oct 1977–26 dic 1982 - DGS(106549582)                       | Bautismos 57 23 oct 1977–26 dic 1982 - DGS(106549582)                       | ES            | Español | 1982/1982| Moquegua, Moquegua, Mariscal Nieto, Moquegua, Perú                                                                         | Bautizo     | 57       | Bautizo
106549583| 106549583| 106549583_000001| Bautismos 58 19 dic 1981–22 mar 1987 - DGS(106549583)                       | Bautismos 58 19 dic 1981–22 mar 1987 - DGS(106549583)                       | ES            | Español | 1987/1987| Moquegua, Moquegua, Mariscal Nieto, Moquegua, Perú                                                                         | Bautizo     | 58       | Bautizo
106549584| 106549584| 106549584_000001| Bautismos 59 22 mar 1987–19 jul 1992 - DGS(106549584)                       | Bautismos 59 22 mar 1987–19 jul 1992 - DGS(106549584)                       | ES            | Español | 1992/1992| Moquegua, Moquegua, Mariscal Nieto, Moquegua, Perú                                                                         | Bautizo     | 59       | Bautizo
106549585| 106549585| 106549585_000001| Bautismos 60 19 jul 1992–22 mar 1998 - DGS(106549585)                       | Bautismos 60 19 jul 1992–22 mar 1998 - DGS(106549585)                       | ES            | Español | 1998/1998| Moquegua, Moquegua, Mariscal Nieto, Moquegua, Perú                                                                         | Bautizo     | 60       | Bautizo
106549586| 106549586| 106549586_000001| Bautismos 61 29 mar 1998–5 nov 2000 - DGS(106549586)                        | Bautismos 61 29 mar 1998–5 nov 2000 - DGS(106549586)                        | ES            | Español | 2000/2000| Moquegua, Moquegua, Mariscal Nieto, Moquegua, Perú                                                                         | Bautizo     | 61       | Bautizo
106549587| 106549587| 106549587_000001| Bautismos 62 28 ene 2001–2 feb 2005 - DGS(106549587)                        | Bautismos 62 28 ene 2001–2 feb 2005 - DGS(106549587)                        | ES            | Español | 2005/2005| Moquegua, Moquegua, Mariscal Nieto, Moquegua, Perú                                                                         | Bautizo     | 62       | Bautizo
106549588| 106549588| 106549588_000001| Bautismos 63 2 feb 2005–12 ene 2008 - DGS(106549588)                        | Bautismos 63 2 feb 2005–12 ene 2008 - DGS(106549588)                        | ES            | Español | 2008/2008| Moquegua, Moquegua, Mariscal Nieto, Moquegua, Perú                                                                         | Bautizo     | 63       | Bautizo
106549589| 106549589| 106549589_000001| Bautismos 64 19 ene 2008–27 ago 2010 - DGS(106549589)                       | Bautismos 64 19 ene 2008–27 ago 2010 - DGS(106549589)                       | ES            | Español | 2010/2010| Moquegua, Moquegua, Mariscal Nieto, Moquegua, Perú                                                                         | Bautizo     | 64       | Bautizo
106549590| 106549590| 106549590_000001| Bautismos 65 27 ago 2010–22 feb 2014 - DGS(106549590)                       | Bautismos 65 27 ago 2010–22 feb 2014 - DGS(106549590)                       | ES            | Español | 2014/2014| Moquegua, Moquegua, Mariscal Nieto, Moquegua, Perú                                                                         | Bautizo     | 65       | Bautizo
106549591| 106549591| 106549591_000001| Bautismos 66 22 feb 2014–4 may 2019 - DGS(106549591)                        | Bautismos 66 22 feb 2014–4 may 2019 - DGS(106549591)                        | ES            | Español | 2019/2019| Moquegua, Moquegua, Mariscal Nieto, Moquegua, Perú                                                                         | Bautizo     | 66       | Bautizo
106549592| 106549592| 106549592_000001| Matrimonios 1 4 may 1958–4 ene 1975 - DGS(106549592)                        | Matrimonios 1 4 may 1958–4 ene 1975 - DGS(106549592)                        | ES            | Español | 1974/1974| Moquegua, Moquegua, Mariscal Nieto, Moquegua, Perú                                                                         | Matrimonio  | 1        | Matrimonio
106549630| 106549630| 106549630_000001| Matrimonios 15 7 ene 1909–15 may 1922 - DGS(106549630)                      | Matrimonios 15 7 ene 1909–15 may 1922 - DGS(106549630)                      | ES            | Español | 1922/1922| Moquegua, Moquegua, Mariscal Nieto, Moquegua, Perú                                                                         | Matrimonio  | 15       | Matrimonio
106549631| 106549631| 106549631_000001| Matrimonios 16 22 may 1922–12 mar 1942 - DGS(106549631)                     | Matrimonios 16 22 may 1922–12 mar 1942 - DGS(106549631)                     | ES            | Español | 1942/1942| Moquegua, Moquegua, Mariscal Nieto, Moquegua, Perú                                                                         | Matrimonio  | 16       | Matrimonio
106549632| 106549632| 106549632_000001| Matrimonios 17 24 mar 1942–26 abr 1956 - DGS(106549632)                     | Matrimonios 17 24 mar 1942–26 abr 1956 - DGS(106549632)                     | ES            | Español | 1956/1956| Moquegua, Moquegua, Mariscal Nieto, Moquegua, Perú                                                                         | Matrimonio  | 17       | Matrimonio
106549633| 106549633| 106549633_000001| Confirmaciones 1 28 ago 1902–9 oct 1958 - DGS(106549633)                    | Confirmaciones 1 28 ago 1902–9 oct 1958 - DGS(106549633)                    | ES            | Español | 1958/1958| Moquegua, Moquegua, Mariscal Nieto, Moquegua, Perú                                                                         | Confirmación| 1        | Confirmación
106549634| 106549634| 106549634_000001| Confirmaciones 2 2 jul 1928–11 jun 1978 - DGS(106549634)                    | Confirmaciones 2 2 jul 1928–11 jun 1978 - DGS(106549634)                    | ES            | Español | 1978/1978| Moquegua, Moquegua, Mariscal Nieto, Moquegua, Perú                                                                         | Confirmación| 2        | Confirmación
106549635| 106549635| 106549635_000001| Confirmaciones 3 24 jun 1979–7 dic 2002 - DGS(106549635)                    | Confirmaciones 3 24 jun 1979–7 dic 2002 - DGS(106549635)                    | ES            | Español | 2002/2002| Moquegua, Moquegua, Mariscal Nieto, Moquegua, Perú                                                                         | Confirmación| 3        | Confirmación
106549636| 106549636| 106549636_000001| Confirmaciones 3 7 dic 2002–16 dic 2012 - DGS(106549636)                    | Confirmaciones 3 7 dic 2002–16 dic 2012 - DGS(106549636)                    | ES            | Español | 2012/2012| Moquegua, Moquegua, Mariscal Nieto, Moquegua, Perú                                                                         | Confirmación| 3        | Confirmación
106549637| 106549637| 106549637_000001| Confirmaciones 5 14 jul 2013–19 nov 2015 - DGS(106549637)                   | Confirmaciones 5 14 jul 2013–19 nov 2015 - DGS(106549637)                   | ES            | Español | 2015/2015| Moquegua, Moquegua, Mariscal Nieto, Moquegua, Perú                                                                         | Confirmación| 5        | Confirmación
